review_id,employee_id,review_date,performance_score,manager_score,goals_met_percentage,promotion_recommended,reviewer_id,performance_category
703768,101595,2023-07-14,4.36,,99.2,True,100813,Strong Performer
703769,101595,2023-08-10,4.45,4.51,93.4,True,100813,Strong Performer
703770,101595,2025-09-16,3.83,3.58,41.9,True,100813,Strong Performer
703771,101596,2022-06-02,3.18,3.46,88.6,False,100947,Meets Expectations
703772,101597,2021-06-15,4.3,3.82,81.6,True,101275,Strong Performer
703773,101597,2024-10-10,4.68,5.0,84.4,False,101275,High Performer
703774,101597,2024-10-18,4.24,4.0,,True,101275,Strong Performer
703775,101598,2023-02-21,4.62,3.89,89.7,True,100001,High Performer
703776,101598,2024-08-31,4.1,3.83,86.4,False,101589,Strong Performer
703777,101598,2025-05-25,4.67,4.16,97.0,False,101294,High Performer
703778,101599,2021-12-23,2.97,2.53,54.4,False,101400,Meets Expectations
703779,101599,2022-11-28,2.84,2.71,32.0,False,101400,Meets Expectations
703780,101600,2025-04-20,3.44,4.2,57.4,False,101000,Meets Expectations
703781,101601,2025-05-05,3.53,2.78,64.1,False,100818,Strong Performer
703782,101602,2026-04-26,3.14,2.94,55.6,False,101489,Meets Expectations
703783,101603,2025-12-08,2.67,1.97,67.2,False,101450,Meets Expectations
703784,101604,2021-12-01,4.18,4.58,72.8,True,101048,Strong Performer
703785,101604,2023-04-01,3.83,3.34,75.4,False,101048,Strong Performer
703786,101604,2026-01-27,3.42,3.21,67.3,False,101048,Meets Expectations
703787,101605,2021-04-12,2.99,2.79,69.3,False,101530,Meets Expectations
703788,101605,2023-01-16,2.52,1.51,57.5,False,101530,Meets Expectations
703789,101605,2023-06-21,2.58,,65.7,False,101530,Meets Expectations
703790,101606,2022-03-16,3.41,3.36,71.5,False,100226,Meets Expectations
703791,101606,2025-03-12,2.51,1.68,38.7,False,100226,Meets Expectations
703792,101607,2021-12-28,3.39,3.24,52.2,False,100616,Meets Expectations
703793,101607,2022-10-05,3.41,3.53,74.5,False,100616,Meets Expectations
703794,101607,2023-12-13,2.72,2.3,76.6,False,100616,Meets Expectations
703795,101607,2025-11-11,3.53,4.56,58.2,False,100616,Strong Performer
703796,101609,2025-07-04,3.59,3.64,90.6,False,100072,Strong Performer
703797,101609,2025-12-09,2.65,2.49,58.7,False,100014,Meets Expectations
703798,101610,2022-02-27,4.0,4.2,,True,101006,Strong Performer
703799,101610,2022-12-17,3.32,3.12,59.0,False,101006,Meets Expectations
703800,101611,2023-11-26,3.2,3.48,,False,100022,Meets Expectations
703801,101611,2025-01-08,2.79,3.72,55.5,False,100022,Meets Expectations
703802,101611,2026-01-19,3.33,3.77,84.4,False,100022,Meets Expectations
703803,101612,2026-02-18,3.49,3.51,70.5,False,101474,Meets Expectations
703804,101612,2026-02-21,3.71,3.54,92.2,False,101474,Strong Performer
703805,101612,2026-03-03,3.56,3.78,59.5,False,101474,Strong Performer
703806,101612,2026-04-29,4.24,4.41,93.9,True,101474,Strong Performer
703807,101613,2025-03-05,3.49,4.13,54.7,False,100532,Meets Expectations
703808,101613,2025-07-07,3.52,3.1,72.4,False,100532,Strong Performer
703809,101613,2025-11-05,3.78,4.62,75.2,False,100532,Strong Performer
703810,101613,2025-11-07,3.43,3.62,65.2,False,100532,Meets Expectations
703811,101614,2026-04-29,3.63,3.65,71.4,False,100566,Strong Performer
703812,101614,2026-05-01,2.85,2.23,51.5,False,100566,Meets Expectations
703813,101614,2026-05-01,3.43,4.19,59.3,False,100566,Meets Expectations
703814,101615,2025-06-25,3.05,3.67,45.2,False,101357,Meets Expectations
703815,101616,2021-04-08,3.82,3.48,48.1,True,101418,Strong Performer
703816,101616,2023-11-26,4.66,5.0,,False,101418,High Performer
703817,101616,2024-12-03,3.85,3.62,89.0,True,101418,Strong Performer
703818,101616,2025-07-06,4.46,4.42,88.7,False,101418,Strong Performer
703819,101617,2021-09-10,4.37,4.05,97.2,True,100282,Strong Performer
703820,101618,2024-01-13,3.4,3.35,63.9,False,100803,Meets Expectations
703821,101618,2024-11-12,2.62,2.34,32.4,False,100803,Meets Expectations
703822,101619,2025-02-22,3.81,3.46,96.1,True,100072,Strong Performer
703823,101619,2025-03-05,3.98,4.47,78.5,False,100072,Strong Performer
703824,101619,2025-08-31,4.03,4.15,65.9,False,100072,Strong Performer
703825,101620,2025-06-05,4.32,4.6,80.7,False,100195,Strong Performer
703826,101620,2026-02-08,3.94,4.66,71.1,False,100195,Strong Performer
703827,101621,2021-03-05,4.87,4.67,87.3,False,101056,High Performer
703828,101621,2021-03-12,3.8,4.05,72.7,True,101056,Strong Performer
703829,101622,2021-09-20,3.28,3.19,59.2,False,101069,Meets Expectations
703830,101622,2021-11-06,3.17,2.58,60.9,False,101069,Meets Expectations
703831,101622,2023-08-22,2.69,1.8,53.9,False,101069,Meets Expectations
703832,101622,2025-09-03,3.38,3.32,71.8,False,101069,Meets Expectations
703833,101623,2021-05-13,3.5,3.75,70.5,False,101520,Strong Performer
703834,101623,2023-01-29,2.68,2.44,50.6,False,101520,Meets Expectations
703835,101623,2024-04-08,3.08,2.8,62.6,False,101520,Meets Expectations
703836,101624,2022-05-03,3.81,3.58,75.4,True,100598,Strong Performer
703837,101624,2022-07-27,3.69,3.87,84.7,False,101548,Strong Performer
703838,101624,2024-10-23,3.36,3.82,60.1,False,101277,Meets Expectations
703839,101624,2025-03-08,3.94,4.25,74.8,True,100084,Strong Performer
703840,101625,2026-04-20,3.87,4.35,72.5,True,100804,Strong Performer
703841,101625,2026-04-24,4.35,4.53,,False,100804,Strong Performer
703842,101626,2025-10-12,2.9,2.52,56.7,False,100815,Meets Expectations
703843,101627,,2.31,2.93,38.1,False,100435,Low Performer
703844,101628,2021-05-01,3.33,3.42,82.5,False,101058,Meets Expectations
703845,101628,2022-10-21,,2.75,63.1,False,101058,Unknown
703846,101628,2024-06-06,3.32,3.09,64.1,False,101058,Meets Expectations
703847,101629,2025-05-17,3.25,,50.8,False,101296,Meets Expectations
703848,101630,2023-08-14,5.0,5.0,,False,101172,High Performer
703849,101630,2023-08-28,4.69,4.76,,True,101172,High Performer
703850,101630,2023-09-05,5.0,4.53,77.3,True,101172,High Performer
703851,101631,2025-02-11,2.43,3.11,56.1,False,100979,Low Performer
703852,101632,2024-06-23,1.98,1.9,38.1,False,101278,Low Performer
703853,101632,2024-08-18,2.12,2.27,47.4,False,101278,Low Performer
703854,101633,2025-05-07,4.11,4.35,75.8,True,100387,Strong Performer
703855,101634,2025-10-13,4.07,3.91,63.8,True,100018,Strong Performer
703856,101635,2025-01-18,2.91,2.8,51.0,False,100333,Meets Expectations
703857,101635,2025-07-04,3.43,2.92,58.0,False,100842,Meets Expectations
703858,101635,2025-06-24,2.88,3.5,66.6,False,100948,Meets Expectations
703859,101635,2026-02-26,2.46,2.15,39.6,False,101799,Low Performer
703860,101637,2024-02-21,3.89,3.22,88.8,False,101842,Strong Performer
703861,101637,2024-03-08,3.22,3.55,56.7,False,101377,Meets Expectations
703862,101637,2026-01-09,4.01,3.19,79.9,False,100069,Strong Performer
703863,101638,2026-03-20,1.96,2.18,29.1,False,101208,Low Performer
703864,101639,2021-01-25,3.7,3.59,78.6,False,100377,Strong Performer
703865,101639,2023-12-21,3.11,3.86,26.3,False,100377,Meets Expectations
703866,101640,2022-12-03,2.98,2.59,49.4,False,100451,Meets Expectations
703867,101640,2024-02-09,3.3,4.19,80.5,False,100451,Meets Expectations
703868,101640,2024-11-10,3.44,2.85,51.6,False,100451,Meets Expectations
703869,101640,2024-12-29,3.01,2.48,58.9,False,100451,Meets Expectations
703870,101641,2022-07-26,3.9,4.22,69.4,False,100803,Strong Performer
703871,101641,2025-04-23,3.66,3.25,62.6,False,100803,Strong Performer
703872,101641,2025-08-28,4.07,3.49,91.6,False,100803,Strong Performer
703873,101642,2021-07-16,3.8,3.62,79.5,False,100160,Strong Performer
703874,101642,2021-09-05,3.75,4.06,71.4,False,100160,Strong Performer
703875,101642,2022-11-01,3.91,4.16,76.9,True,100160,Strong Performer
703876,101642,2023-07-31,3.91,3.74,67.4,False,100160,Strong Performer
703877,101643,2021-02-21,4.62,4.94,91.4,True,101094,High Performer
703878,101643,2026-02-27,3.62,3.21,73.5,False,101094,Strong Performer
703879,101644,2021-06-22,3.39,2.67,60.7,False,101350,Meets Expectations
703880,101644,2021-10-23,3.22,4.04,44.8,False,101350,Meets Expectations
703881,101644,2023-04-25,3.41,3.43,92.7,False,101350,Meets Expectations
703882,101644,2025-01-25,3.5,3.17,42.2,False,101350,Strong Performer
703883,101645,2023-11-23,3.82,3.93,92.3,False,100601,Strong Performer
703884,101645,2025-12-22,4.11,4.42,88.8,True,100564,Strong Performer
703885,101645,2026-03-10,3.45,2.83,69.9,False,100101,Meets Expectations
703886,101646,2024-01-25,3.29,2.8,65.2,False,100318,Meets Expectations
703887,101646,2025-09-13,3.68,3.85,65.0,False,100318,Strong Performer
703888,101646,2026-03-03,3.24,3.54,90.6,False,100318,Meets Expectations
703889,101647,2025-12-08,4.15,3.86,87.6,False,101177,Strong Performer
703890,101648,2022-01-14,3.79,3.5,85.5,False,101296,Strong Performer
703891,101649,2021-11-05,4.24,4.99,95.2,True,101230,Strong Performer
703892,101649,2022-04-29,4.21,4.61,79.3,True,101230,Strong Performer
703893,101649,2023-01-19,4.33,4.29,93.1,False,101230,Strong Performer
703894,101650,2024-04-06,3.36,2.68,72.8,False,101360,Meets Expectations
703895,101650,2024-09-29,2.56,3.24,40.8,False,101360,Meets Expectations
703896,101651,2024-10-01,3.8,3.28,,False,101635,Strong Performer
703897,101652,2023-07-12,3.31,3.3,91.7,False,100002,Meets Expectations
703898,101652,2023-11-14,2.93,2.98,62.5,False,100002,Meets Expectations
703899,101652,2024-03-24,3.04,,80.4,False,100002,Meets Expectations
703900,101652,2025-11-03,3.28,3.03,65.2,False,100002,Meets Expectations
703901,101653,2022-02-12,2.99,2.76,64.7,False,100290,Meets Expectations
703902,101653,2023-04-12,3.48,2.97,,False,100290,Meets Expectations
703903,101653,2025-02-02,2.97,3.42,64.7,False,100290,Meets Expectations
703904,101653,2025-05-24,4.31,4.07,82.2,True,100290,Strong Performer
703905,101654,2024-09-20,3.65,3.6,65.2,False,100673,Strong Performer
703906,101655,2025-04-16,2.82,2.93,37.2,False,101476,Meets Expectations
703907,101655,2025-05-23,3.87,4.36,61.0,True,101476,Strong Performer
703908,101655,2025-07-26,3.7,3.09,74.3,False,101476,Strong Performer
703909,101655,2025-11-06,3.55,,65.3,False,101476,Strong Performer
703910,101656,2023-10-14,4.78,4.69,,True,100289,High Performer
703911,101656,2024-04-04,4.91,4.59,83.3,True,100289,High Performer
703912,101657,1900-01-01,4.52,5.0,78.9,False,100758,High Performer
703913,101657,2022-07-09,3.97,4.53,63.9,False,100758,Strong Performer
703914,101657,2022-07-29,4.72,4.77,75.0,False,100758,High Performer
703915,101658,2025-08-04,2.77,2.13,51.7,False,100091,Meets Expectations
703916,101659,2021-07-16,3.31,3.72,83.4,False,100390,Meets Expectations
703917,101659,2024-11-09,2.96,2.78,60.1,False,100390,Meets Expectations
703918,101659,2025-12-23,3.72,4.07,56.9,False,100390,Strong Performer
703919,101660,2024-08-23,2.93,2.6,64.8,False,100586,Meets Expectations
703920,101660,2025-12-02,3.67,2.94,73.9,False,100586,Strong Performer
703921,101660,2025-10-30,3.56,3.58,90.1,False,100586,Strong Performer
703922,101661,2024-01-25,4.71,4.1,71.9,True,101422,High Performer
703923,101661,2024-08-06,3.65,3.38,66.1,False,101239,Strong Performer
703924,101661,2025-01-22,3.68,3.86,53.9,False,101676,Strong Performer
703925,101661,2025-05-29,3.94,3.14,57.3,False,101714,Strong Performer
703926,101662,2024-10-06,2.7,2.12,46.7,False,100915,Meets Expectations
703927,101663,2025-12-29,3.15,3.33,70.3,False,101135,Meets Expectations
703928,101663,2026-04-23,3.33,3.15,63.2,False,101135,Meets Expectations
703929,101664,2024-10-31,4.55,4.14,,False,101753,High Performer
703930,101664,2024-11-24,4.84,,56.8,True,100529,High Performer
703931,101664,2025-09-16,4.43,4.61,,False,100441,Strong Performer
703932,101664,2025-12-24,4.45,4.66,,True,101334,Strong Performer
703933,101665,2023-05-19,2.74,2.71,52.3,False,100143,Meets Expectations
703934,101665,2023-10-13,3.09,2.21,58.3,False,100143,Meets Expectations
703935,101665,2024-09-12,3.68,3.75,80.3,False,100143,Strong Performer
703936,101665,2026-02-13,,2.15,73.4,False,100143,Unknown
703937,101666,2021-03-28,3.06,3.34,34.8,False,100595,Meets Expectations
703938,101666,2023-01-27,2.06,1.87,62.4,False,100595,Low Performer
703939,101666,2023-07-10,2.87,2.95,65.1,False,100595,Meets Expectations
703940,101667,2022-09-25,2.46,2.25,48.9,False,101300,Low Performer
703941,101667,2022-11-24,2.45,2.63,49.1,False,101300,Low Performer
703942,101667,2025-03-30,2.34,2.37,47.5,False,101300,Low Performer
703943,101668,2025-08-15,3.31,3.96,51.1,False,100965,Meets Expectations
703944,101668,2026-03-06,3.22,3.31,70.4,False,100965,Meets Expectations
703945,101669,2023-11-09,2.83,2.38,57.4,False,100785,Meets Expectations
703946,101669,2025-05-24,3.31,3.6,65.3,False,100785,Meets Expectations
703947,101670,2023-06-21,3.5,3.55,67.0,False,100587,Strong Performer
703948,101670,2024-05-09,3.52,3.18,66.3,False,100587,Strong Performer
703949,101670,2024-10-16,3.62,3.53,85.0,False,100587,Strong Performer
703950,101671,2021-12-02,3.01,3.34,37.5,False,101294,Meets Expectations
703951,101671,2023-09-04,3.01,2.95,60.1,False,101294,Meets Expectations
703952,101671,2024-08-29,2.93,3.05,46.4,False,101294,Meets Expectations
703953,101671,2024-09-28,3.08,2.57,52.3,False,101294,Meets Expectations
703954,101672,2021-01-15,4.12,3.19,68.7,False,100754,Strong Performer
703955,101673,2021-06-07,4.05,,88.2,True,101322,Strong Performer
703956,101673,2021-12-29,4.05,4.92,95.9,True,101322,Strong Performer
703957,101673,2024-02-17,3.94,3.99,99.7,True,101322,Strong Performer
703958,101673,2025-05-23,3.27,3.28,45.0,False,101322,Meets Expectations
703959,101674,2023-04-16,4.43,4.22,84.3,True,100950,Strong Performer
703960,101674,2023-10-09,3.85,3.35,98.1,False,100950,Strong Performer
703961,101675,2022-09-28,3.99,4.31,63.4,True,101028,Strong Performer
703962,101675,2025-02-13,3.31,2.9,77.6,False,101028,Meets Expectations
703963,101675,2025-04-03,3.73,4.32,76.4,False,101028,Strong Performer
703964,101676,2025-09-24,,3.16,61.1,False,101368,Unknown
703965,101676,2026-03-10,3.49,4.33,74.5,False,101368,Meets Expectations
703966,101677,2022-02-19,4.13,3.72,92.4,False,101542,Strong Performer
703967,101678,2024-10-27,3.36,3.99,61.8,False,100759,Meets Expectations
703968,101678,2024-11-15,3.47,3.51,47.5,False,101097,Meets Expectations
703969,101678,2025-06-10,3.71,3.96,70.3,False,100281,Strong Performer
703970,101678,2025-09-17,4.18,4.46,75.4,False,101731,Strong Performer
703971,101679,2021-12-20,4.36,4.23,,False,101664,Strong Performer
703972,101679,2022-03-30,3.8,3.52,66.7,False,101664,Strong Performer
703973,101679,2024-07-01,4.71,5.0,73.9,True,101664,High Performer
703974,101679,2026-02-08,3.82,3.58,77.4,False,101664,Strong Performer
703975,101680,2023-06-03,3.19,3.11,87.6,False,100703,Meets Expectations
703976,101680,2024-04-13,3.35,3.34,58.3,False,100703,Meets Expectations
703977,101680,2025-05-03,2.44,1.96,43.6,False,100703,Low Performer
703978,101680,2026-01-31,2.7,2.02,52.8,False,100703,Meets Expectations
703979,101681,2024-10-13,4.63,4.68,93.6,False,100758,High Performer
703980,101681,2025-02-06,4.26,3.98,,True,100758,Strong Performer
703981,101682,2024-10-31,3.19,3.84,80.5,False,101294,Meets Expectations
703982,101682,2025-01-30,3.76,3.31,57.7,False,101294,Strong Performer
703983,101682,2025-09-04,3.31,3.02,71.0,False,101294,Meets Expectations
703984,101683,2021-04-05,2.35,2.68,47.3,False,100481,Low Performer
703985,101683,2022-11-21,2.48,2.13,56.2,False,100481,Low Performer
703986,101683,2022-12-01,2.74,3.17,61.7,False,100481,Meets Expectations
703987,101684,2021-06-16,2.35,2.54,42.9,False,101322,Low Performer
703988,101684,2022-07-23,2.31,3.24,60.7,False,101322,Low Performer
703989,101685,2021-09-08,3.0,2.9,68.7,False,100220,Meets Expectations
703990,101685,2025-08-19,2.64,,69.5,False,100220,Meets Expectations
703991,101686,2026-03-14,3.77,2.78,65.7,False,101395,Strong Performer
703992,101686,2026-03-17,3.38,3.52,64.3,False,101395,Meets Expectations
703993,101686,2026-03-22,3.52,3.5,61.1,False,101395,Strong Performer
703994,101687,2024-07-08,3.47,4.51,87.1,False,100271,Meets Expectations
703995,101687,2024-10-08,3.47,3.95,69.8,False,100271,Meets Expectations
703996,101687,2025-06-30,2.88,3.07,44.9,False,100271,Meets Expectations
703997,101688,2024-02-05,2.76,2.66,48.3,False,101270,Meets Expectations
703998,101689,2022-08-12,2.61,2.58,40.0,False,101660,Meets Expectations
703999,101689,2023-01-21,2.44,2.1,65.4,False,101660,Low Performer
704000,101689,2024-03-15,2.73,2.69,47.8,False,101660,Meets Expectations
704001,101690,2022-08-16,2.55,3.55,51.4,False,100503,Meets Expectations
704002,101690,2025-08-17,3.15,2.91,69.6,False,100503,Meets Expectations
704003,101690,2025-08-29,2.74,2.2,57.9,False,100503,Meets Expectations
704004,101691,2024-02-04,4.98,5.0,,False,100041,High Performer
704005,101691,2025-09-29,3.8,3.01,80.6,False,101648,Strong Performer
704006,101692,2026-04-02,5.0,5.0,,True,101015,High Performer
704007,101694,2021-03-21,2.8,2.38,54.4,False,101374,Meets Expectations
704008,101694,2021-08-28,2.05,1.45,55.8,False,101374,Low Performer
704009,101694,2024-06-08,2.6,2.72,54.5,False,101374,Meets Expectations
704010,101695,2026-04-17,4.19,4.01,85.6,False,101209,Strong Performer
704011,101696,2024-10-10,2.89,2.78,48.1,False,100394,Meets Expectations
704012,101697,2024-10-13,3.1,3.65,69.7,False,100416,Meets Expectations
704013,101698,2024-03-31,2.13,1.41,38.0,False,101494,Low Performer
704014,101698,2025-09-03,2.53,1.85,39.9,False,101494,Meets Expectations
704015,101698,2026-03-27,2.54,2.11,51.6,False,101494,Meets Expectations
704016,101699,2021-03-26,4.91,5.0,73.2,False,101159,High Performer
704017,101699,2021-09-12,4.79,5.0,84.2,False,101159,High Performer
704018,101699,2025-02-12,4.71,4.2,79.5,False,101159,High Performer
704019,101700,2022-12-10,3.51,3.28,87.3,False,101607,Strong Performer
704020,101700,2025-12-04,3.69,2.9,89.7,False,101607,Strong Performer
704021,101701,2025-05-29,3.65,3.47,96.1,False,100383,Strong Performer
704022,101701,2025-07-05,2.37,2.31,58.2,False,100383,Low Performer
704023,101701,2026-03-13,3.03,2.12,67.0,False,100383,Meets Expectations
704024,101702,2021-11-07,3.79,3.73,76.8,False,101595,Strong Performer
704025,101702,2023-05-28,3.66,3.89,62.5,False,101595,Strong Performer
704026,101703,2024-10-22,2.64,2.74,53.5,False,101665,Meets Expectations
704027,101704,2024-08-11,3.17,2.72,67.9,False,100532,Meets Expectations
704028,101704,2025-01-18,3.1,3.0,94.7,False,100532,Meets Expectations
704029,101704,2025-10-21,3.4,2.53,70.2,False,100532,Meets Expectations
704030,101704,2026-07-03,2.88,2.39,32.7,False,100532,Meets Expectations
704031,101705,2022-08-16,4.12,4.1,76.1,True,100780,Strong Performer
704032,101705,2025-09-11,3.36,3.05,54.3,False,100780,Meets Expectations
704033,101705,2026-04-11,3.94,3.06,92.8,False,100780,Strong Performer
704034,101706,2026-04-21,4.57,4.43,,False,100208,High Performer
704035,101707,2021-04-27,4.8,4.44,88.4,True,100726,High Performer
704036,101707,2025-11-07,4.39,4.1,87.4,False,100726,Strong Performer
704037,101708,2021-12-28,3.97,3.83,89.5,True,100520,Strong Performer
704038,101708,2024-05-30,4.13,3.77,89.7,True,100520,Strong Performer
704039,101709,2023-07-05,3.65,3.62,55.1,False,100271,Strong Performer
704040,101710,2022-02-26,5.0,,91.5,True,101000,High Performer
704041,101710,2022-11-17,4.73,4.62,97.4,True,101000,High Performer
704042,101710,2023-02-14,4.62,4.68,95.2,False,101000,High Performer
704043,101710,2023-12-01,4.65,4.22,94.4,True,101000,High Performer
704044,101711,2022-01-16,4.62,4.45,92.3,False,100822,High Performer
704045,101711,2024-06-10,4.52,4.68,75.4,False,100822,High Performer
704046,101712,2021-06-07,3.45,3.29,75.7,False,100528,Meets Expectations
704047,101712,2022-11-11,3.24,2.85,55.3,False,100528,Meets Expectations
704048,101712,2025-11-07,3.62,3.47,68.8,False,100528,Strong Performer
704049,101712,2026-03-30,3.93,3.8,72.6,False,100528,Strong Performer
704050,101713,2021-06-08,,3.28,70.9,False,101362,Unknown
704051,101713,2025-07-09,,4.53,96.6,True,101362,Unknown
704052,101713,2026-01-24,4.37,4.01,81.2,True,101362,Strong Performer
704053,101714,2023-10-13,3.19,3.58,70.4,False,100843,Meets Expectations
704054,101714,2024-04-08,2.98,3.08,60.9,False,101274,Meets Expectations
704055,101714,2026-03-07,3.88,2.69,84.8,False,101333,Strong Performer
704056,101715,2023-01-02,3.42,3.63,77.4,False,101235,Meets Expectations
704057,101715,2024-02-05,3.81,3.82,81.5,True,101235,Strong Performer
704058,101715,2025-07-03,3.19,3.5,75.0,False,101235,Meets Expectations
704059,101715,2026-03-25,4.05,3.26,97.2,True,101235,Strong Performer
704060,101717,2023-01-19,3.03,2.62,51.5,False,101255,Meets Expectations
704061,101717,2023-10-17,3.15,2.52,38.5,False,101255,Meets Expectations
704062,101717,2024-10-18,3.28,3.37,68.3,False,101255,Meets Expectations
704063,101717,2026-04-04,3.74,4.35,71.9,False,101255,Strong Performer
704064,101718,2024-01-09,4.1,4.65,85.4,True,100730,Strong Performer
704065,101719,2022-07-25,2.69,3.11,60.3,False,100011,Meets Expectations
704066,101719,2022-08-23,3.47,2.75,61.7,False,100011,Meets Expectations
704067,101720,2022-11-11,4.12,3.65,84.6,False,100702,Strong Performer
704068,101720,2023-02-11,4.13,3.33,87.1,True,100702,Strong Performer
704069,101720,2024-05-10,4.4,4.46,70.4,True,100702,Strong Performer
704070,101720,2026-03-10,5.0,4.8,94.6,False,100702,High Performer
704071,101721,2023-09-06,2.66,1.85,70.9,False,101567,Meets Expectations
704072,101721,2023-11-10,2.77,2.63,58.2,False,101567,Meets Expectations
704073,101721,2024-08-16,2.06,1.65,36.4,False,101567,Low Performer
704074,101721,2025-05-12,2.65,3.37,47.8,False,101567,Meets Expectations
704075,101722,2021-02-09,3.02,3.2,45.2,False,100195,Meets Expectations
704076,101722,2021-03-25,2.37,2.36,66.3,False,100195,Low Performer
704077,101722,2024-09-17,2.67,2.49,57.5,False,100195,Meets Expectations
704078,101723,2022-09-19,3.97,4.44,77.0,True,100055,Strong Performer
704079,101724,2022-06-14,2.46,1.6,56.3,False,100174,Low Performer
704080,101724,2023-03-05,2.97,3.81,48.7,False,100174,Meets Expectations
704081,101724,2023-07-29,3.08,3.87,68.2,False,100174,Meets Expectations
704082,101725,2021-01-08,3.72,4.01,69.7,False,101016,Strong Performer
704083,101726,2024-12-06,3.48,3.2,56.0,False,100854,Meets Expectations
704084,101726,2025-05-12,2.89,2.92,,False,101584,Meets Expectations
704085,101726,2025-12-25,3.76,3.64,90.0,False,101489,Strong Performer
704086,101727,2025-03-11,3.08,2.65,77.6,False,101172,Meets Expectations
704087,101727,2025-11-09,3.51,2.59,60.2,False,101172,Strong Performer
704088,101727,2026-01-02,3.07,2.93,51.0,False,101172,Meets Expectations
704089,101728,2023-08-21,4.07,4.02,,True,101288,Strong Performer
704090,101728,2024-11-02,3.89,4.83,78.5,False,101288,Strong Performer
704091,101728,2024-03-25,4.21,4.81,84.1,True,101288,Strong Performer
704092,101728,2025-08-30,4.86,4.82,95.0,False,101288,High Performer
704093,101729,2025-07-04,4.07,4.98,78.4,True,100271,Strong Performer
704094,101730,2025-02-03,4.51,4.43,76.7,False,101081,High Performer
704095,101731,2025-01-30,2.75,3.17,57.4,False,100030,Meets Expectations
704096,101731,2025-05-18,3.0,2.69,65.0,False,101506,Meets Expectations
704097,101731,2025-07-10,3.31,3.25,52.6,False,101408,Meets Expectations
704098,101732,2022-03-11,2.89,3.0,69.4,False,100908,Meets Expectations
704099,101732,2023-06-22,2.82,2.67,81.5,False,100908,Meets Expectations
704100,101732,2024-05-04,2.93,2.65,49.4,False,100908,Meets Expectations
704101,101732,2026-02-15,2.77,2.47,34.7,False,100908,Meets Expectations
704102,101733,2025-12-04,3.28,3.13,70.0,False,101168,Meets Expectations
704103,101733,2026-02-12,3.8,4.14,90.5,False,101168,Strong Performer
704104,101733,2026-02-19,3.17,2.57,43.2,False,101168,Meets Expectations
704105,101734,2023-08-24,4.99,5.0,,False,101273,High Performer
704106,101734,2024-03-23,3.71,3.82,76.6,False,101273,Strong Performer
704107,101734,2025-07-11,3.4,3.38,67.4,False,101273,Meets Expectations
704108,101734,2026-02-07,3.93,3.54,89.5,True,101273,Strong Performer
704109,101735,2025-04-14,2.91,2.95,63.0,False,100810,Meets Expectations
704110,101735,2025-04-23,4.26,3.77,84.3,True,100810,Strong Performer
704111,101736,2023-03-08,2.35,2.34,69.9,False,101558,Low Performer
704112,101736,2025-09-11,2.86,2.55,63.3,False,101558,Meets Expectations
704113,101736,2025-11-19,2.21,2.13,51.9,False,101558,Low Performer
704114,101737,2022-09-08,3.74,4.17,70.6,False,100083,Strong Performer
704115,101737,2022-10-29,3.27,2.9,57.2,False,100083,Meets Expectations
704116,101737,2023-03-23,3.97,3.82,78.3,False,100083,Strong Performer
704117,101737,2025-06-13,3.83,3.42,78.8,False,100083,Strong Performer
704118,101738,2021-04-10,3.19,3.43,42.4,False,100572,Meets Expectations
704119,101738,2022-05-02,3.13,3.55,70.9,False,100572,Meets Expectations
704120,101739,2021-08-30,4.34,4.49,83.1,True,100019,Strong Performer
704121,101739,2024-02-11,4.34,,68.3,False,100019,Strong Performer
704122,101739,2024-04-17,3.92,4.26,99.6,False,100019,Strong Performer
704123,101740,2024-06-25,3.37,3.5,51.4,False,100327,Meets Expectations
704124,101740,2024-10-07,2.87,3.0,,False,100327,Meets Expectations
704125,101740,2025-08-02,3.39,3.2,61.6,False,100327,Meets Expectations
704126,101741,2025-08-27,3.25,3.05,81.4,False,101549,Meets Expectations
704127,101743,2021-01-09,3.57,3.32,78.7,False,101091,Strong Performer
704128,101743,2021-04-29,3.87,3.72,81.5,True,101091,Strong Performer
704129,101743,2021-08-08,4.04,4.44,69.8,False,101091,Strong Performer
704130,101743,2022-01-14,3.57,3.49,74.6,False,101091,Strong Performer
704131,101744,2024-08-15,4.34,4.65,86.6,True,101812,Strong Performer
704132,101744,2024-09-30,5.0,5.0,,False,100126,High Performer
704133,101744,2024-11-12,4.5,3.2,97.7,False,101482,High Performer
704134,101744,2025-02-13,3.45,3.0,64.8,False,100706,Meets Expectations
704135,101745,2024-07-13,3.28,3.7,54.1,False,100819,Meets Expectations
704136,101745,2025-07-22,2.64,1.91,59.2,False,100819,Meets Expectations
704137,101746,2021-05-02,4.4,4.48,72.3,True,100346,Strong Performer
704138,101746,2023-01-30,4.13,4.63,85.0,True,100346,Strong Performer
704139,101746,2024-04-24,4.63,4.32,,True,100346,High Performer
704140,101747,2025-06-06,4.82,4.8,,False,101189,High Performer
704141,101748,2022-06-02,3.44,2.98,69.3,False,100389,Meets Expectations
704142,101748,2022-06-09,2.83,3.12,70.3,False,100389,Meets Expectations
704143,101748,2024-07-13,3.7,3.45,77.4,False,100389,Strong Performer
704144,101748,2024-07-31,4.0,3.15,71.4,True,100389,Strong Performer
704145,101749,2021-07-12,2.91,3.2,67.6,False,100026,Meets Expectations
