attendance_id,employee_id,attendance_date,scheduled_hours,worked_hours,absence_flag,absence_type,late_minutes,absence_day_count,missed_hours
848404,101648,2026-02-10,8.0,8.2,False,None,5.0,0,0.0
848405,101648,2026-02-11,8.0,8.2,False,None,0.0,0,0.0
848406,101648,2026-02-17,8.0,7.7,False,None,0.0,0,0.3
848407,101648,2026-02-19,8.0,9.1,False,None,,0,0.0
848408,101648,2026-04-02,8.0,6.7,False,None,5.0,0,1.3
848409,101648,2026-04-13,9.0,9.7,False,None,0.0,0,0.0
848410,101648,2026-04-20,9.0,8.8,False,None,0.0,0,0.2
848411,101648,2026-04-21,8.0,8.8,False,None,0.0,0,0.0
848412,101648,2026-04-22,8.0,8.7,False,None,5.0,0,0.0
848413,101648,2026-04-24,7.5,6.2,False,None,0.0,0,1.3
848414,101648,2026-04-29,7.5,7.7,False,None,0.0,0,0.0
848415,101648,2026-04-30,8.0,8.1,False,None,0.0,0,0.0
848416,101650,2025-09-03,7.5,7.7,False,None,10.0,0,0.0
848417,101650,2025-09-17,8.0,8.4,False,None,15.0,0,0.0
848418,101650,2025-09-25,8.0,7.5,False,None,0.0,0,0.5
848419,101650,2025-09-29,8.0,7.1,False,None,0.0,0,0.9
848420,101650,2025-10-01,8.0,7.2,False,None,0.0,0,0.8
848421,101650,2025-10-03,9.0,8.5,False,None,45.0,0,0.5
848422,101650,2025-10-09,8.0,6.7,False,None,0.0,0,1.3
848423,101650,2025-10-20,8.0,8.1,False,None,15.0,0,0.0
848424,101650,2025-10-21,8.0,7.5,False,None,0.0,0,0.5
848425,101650,2025-10-23,8.0,7.6,False,None,45.0,0,0.4
848426,101650,2025-10-29,8.0,8.3,False,None,30.0,0,0.0
848427,101650,2025-10-30,7.5,7.4,False,None,0.0,0,0.1
848428,101650,2025-11-06,8.0,0.0,True,Sick Leave,0.0,1,8.0
848429,101650,2025-11-18,8.0,8.1,False,None,0.0,0,0.0
848430,101650,2025-11-24,7.5,7.8,False,None,30.0,0,0.0
848431,101650,2025-11-25,8.0,7.1,False,None,5.0,0,0.9
848432,101650,2025-12-05,9.0,9.9,False,None,0.0,0,0.0
848433,101650,2025-12-12,9.0,8.6,False,None,0.0,0,0.4
848434,101650,2025-12-15,9.0,9.3,False,None,0.0,0,0.0
848435,101650,2025-12-16,8.0,7.2,False,None,10.0,0,0.8
848436,101650,2025-12-18,8.0,8.2,False,None,0.0,0,0.0
848437,101650,2025-12-24,9.0,8.0,False,None,60.0,0,1.0
848438,101650,2026-01-14,8.0,8.2,False,None,0.0,0,0.0
848439,101650,2026-02-09,8.0,7.8,False,None,0.0,0,0.2
848440,101650,2026-02-10,8.0,8.2,False,None,0.0,0,0.0
848441,101650,2026-02-11,9.0,9.1,False,None,5.0,0,0.0
848442,101650,2026-02-17,7.5,7.5,False,None,0.0,0,0.0
848443,101650,2026-02-19,8.0,8.1,False,None,5.0,0,0.0
848444,101650,2026-02-04,7.5,8.4,False,None,15.0,0,0.0
848445,101650,2026-04-13,8.0,7.7,False,None,0.0,0,0.3
848446,101650,2026-04-20,8.0,7.7,False,None,0.0,0,0.3
848447,101650,2026-04-21,8.0,8.0,False,None,0.0,0,0.0
848448,101650,2026-04-22,8.0,7.5,False,None,0.0,0,0.5
848449,101650,2026-04-24,8.0,7.0,False,None,0.0,0,1.0
848450,101650,2026-04-29,8.0,9.0,False,None,0.0,0,0.0
848451,101650,2026-04-30,9.0,8.7,False,None,0.0,0,0.3
848452,101651,2025-09-03,9.0,8.6,False,None,15.0,0,0.4
848453,101651,2025-09-17,8.0,8.7,False,None,0.0,0,0.0
848454,101651,2025-09-25,7.5,6.8,False,None,0.0,0,0.7
848455,101651,2025-09-29,8.0,7.7,False,None,0.0,0,0.3
848456,101651,2025-10-01,8.0,7.5,False,None,0.0,0,0.5
848457,101651,2025-10-03,8.0,8.6,False,None,15.0,0,0.0
848458,101651,2025-10-09,7.5,7.6,False,None,0.0,0,0.0
848459,101651,2025-10-20,8.0,8.2,False,None,0.0,0,0.0
848460,101651,2025-10-21,9.0,9.1,False,None,10.0,0,0.0
848461,101651,2025-10-23,8.0,8.0,False,None,0.0,0,0.0
848462,101651,2025-10-29,8.0,7.4,False,None,0.0,0,0.6
848463,101651,2025-10-30,7.5,8.3,False,None,0.0,0,0.0
848464,101651,2025-11-06,8.0,0.0,True,No Show,0.0,1,8.0
848465,101651,2025-11-18,9.0,10.0,False,None,15.0,0,0.0
848466,101651,2025-11-24,9.0,9.3,False,None,15.0,0,0.0
848467,101651,2025-11-25,8.0,8.5,False,None,0.0,0,0.0
848468,101651,2025-12-05,7.5,7.4,False,None,0.0,0,0.1
848469,101651,2025-12-12,7.5,6.6,False,None,0.0,0,0.9
848470,101651,,9.0,8.6,False,None,15.0,0,0.4
848471,101651,2025-12-16,8.0,8.5,False,None,0.0,0,0.0
848472,101651,2025-12-18,8.0,9.1,False,None,0.0,0,0.0
848473,101651,2025-12-24,9.0,9.3,False,None,0.0,0,0.0
848474,101651,2026-01-14,9.0,9.8,False,None,0.0,0,0.0
848475,101651,2026-02-09,9.0,8.3,False,None,0.0,0,0.7
848476,101651,2026-02-10,7.5,5.9,False,None,0.0,0,1.6
848477,101651,2026-02-11,8.0,7.7,False,None,0.0,0,0.3
848478,101651,2026-02-17,9.0,8.6,False,None,0.0,0,0.4
848479,101651,2026-02-19,8.0,8.3,False,None,0.0,0,0.0
848480,101651,2026-04-02,8.0,7.3,False,None,5.0,0,0.7
848481,101651,2026-04-13,8.0,7.0,False,None,0.0,0,1.0
848482,101651,2026-04-20,8.0,8.2,False,None,0.0,0,0.0
848483,101651,2026-04-21,8.0,7.0,False,None,30.0,0,1.0
848484,101651,2026-04-22,9.0,9.6,False,None,0.0,0,0.0
848485,101651,2026-04-24,9.0,8.0,False,None,5.0,0,1.0
848486,101651,2026-04-29,7.5,6.5,False,None,5.0,0,1.0
848487,101651,2026-04-30,7.5,9.3,False,None,15.0,0,0.0
848488,101652,2025-09-03,8.0,7.0,False,None,10.0,0,1.0
848489,101652,2025-09-17,7.5,7.8,False,None,0.0,0,0.0
848490,101652,2025-09-25,7.5,7.7,False,None,10.0,0,0.0
848491,101652,2025-09-29,7.5,7.9,False,None,15.0,0,0.0
848492,101652,2025-10-01,8.0,8.0,False,None,0.0,0,0.0
848493,101652,2025-10-03,7.5,7.8,False,None,0.0,0,0.0
848494,101652,2025-10-09,9.0,9.6,False,None,0.0,0,0.0
848495,101652,2025-10-20,8.0,7.3,False,None,45.0,0,0.7
848496,101652,2025-10-21,7.5,0.0,True,Personal Leave,0.0,1,7.5
848497,101652,2025-10-23,7.5,8.0,False,None,5.0,0,0.0
848498,101652,2025-10-29,8.0,8.0,False,None,0.0,0,0.0
848499,101652,2025-10-30,8.0,7.3,False,None,0.0,0,0.7
848500,101652,2025-06-11,8.0,7.5,False,None,0.0,0,0.5
848501,101652,2025-11-18,8.0,7.5,False,None,0.0,0,0.5
848502,101652,2025-11-24,8.0,8.0,False,None,10.0,0,0.0
848503,101652,2025-11-25,8.0,8.0,False,None,0.0,0,0.0
848504,101654,2025-09-03,9.0,8.8,False,None,45.0,0,0.2
848505,101654,2025-09-17,8.0,8.1,False,None,30.0,0,0.0
848506,101654,2025-09-25,9.0,9.4,False,None,0.0,0,0.0
848507,101654,2025-09-29,9.0,9.5,False,None,0.0,0,0.0
848508,101654,2025-10-01,8.0,7.8,False,None,0.0,0,0.2
848509,101654,2025-10-03,8.0,7.5,False,None,10.0,0,0.5
848510,101654,2025-10-09,8.0,7.8,False,None,0.0,0,0.2
848511,101654,2025-10-20,8.0,7.4,False,None,0.0,0,0.6
848512,101654,2025-10-21,7.5,7.4,False,None,10.0,0,0.1
848513,101654,2025-10-23,9.0,8.7,False,None,0.0,0,0.3
848514,101654,2025-10-29,8.0,8.1,False,None,10.0,0,0.0
848515,101654,2025-10-30,9.0,10.5,False,None,5.0,0,0.0
848516,101654,2025-11-06,7.5,7.6,False,None,0.0,0,0.0
848517,101654,2025-11-18,8.0,7.1,False,None,0.0,0,0.9
848518,101654,2025-11-24,9.0,8.4,False,None,30.0,0,0.6
848519,101654,2025-11-25,8.0,7.2,False,None,10.0,0,0.8
848520,101654,2025-05-12,8.0,7.6,False,None,45.0,0,0.4
848521,101654,2025-12-12,8.0,8.3,False,None,5.0,0,0.0
848522,101654,2025-12-15,9.0,9.4,False,None,0.0,0,0.0
848523,101654,2025-12-16,8.0,8.0,False,None,60.0,0,0.0
848524,101654,2025-12-18,7.5,7.2,False,None,0.0,0,0.3
848525,101654,2025-12-24,8.0,8.2,False,None,5.0,0,0.0
848526,101655,2025-09-03,8.0,9.0,False,None,10.0,0,0.0
848527,101655,2025-09-17,8.0,8.3,False,None,10.0,0,0.0
848528,101655,2025-09-25,8.0,8.0,False,None,0.0,0,0.0
848529,101655,2025-09-29,9.0,9.1,False,None,0.0,0,0.0
848530,101655,2025-10-01,8.0,7.3,False,None,0.0,0,0.7
848531,101655,2025-03-10,7.5,7.3,False,None,10.0,0,0.2
848532,101655,2025-10-09,9.0,9.2,False,None,0.0,0,0.0
848533,101655,2025-10-20,8.0,7.6,False,None,0.0,0,0.4
848534,101655,2025-10-21,8.0,8.2,False,None,0.0,0,0.0
848535,101655,2025-10-23,8.0,6.7,False,None,0.0,0,1.3
848536,101655,2025-10-29,8.0,8.3,False,None,0.0,0,0.0
848537,101655,2025-10-30,7.5,0.0,True,Personal Leave,0.0,1,7.5
848538,101655,2025-11-06,7.5,7.5,False,None,0.0,0,0.0
848539,101655,2025-11-18,8.0,7.5,False,None,0.0,0,0.5
848540,101655,2025-11-24,9.0,10.1,False,None,10.0,0,0.0
848541,101655,2025-11-25,8.0,8.0,False,None,0.0,0,0.0
848542,101655,2025-12-05,8.0,8.4,False,None,0.0,0,0.0
848543,101655,2025-12-12,7.5,8.0,False,None,0.0,0,0.0
848544,101655,2025-12-15,8.0,8.1,False,None,15.0,0,0.0
848545,101655,2025-12-16,8.0,8.0,False,None,0.0,0,0.0
848546,101655,2025-12-18,8.0,8.3,False,None,0.0,0,0.0
848547,101655,2025-12-24,8.0,7.3,False,None,45.0,0,0.7
848548,101655,2026-01-14,8.0,8.7,False,None,0.0,0,0.0
848549,101655,2026-02-09,8.0,8.7,False,None,0.0,0,0.0
848550,101655,2026-02-10,8.0,8.0,False,None,0.0,0,0.0
848551,101655,2026-11-02,8.0,7.7,False,None,0.0,0,0.3
848552,101655,2026-02-17,8.0,8.3,False,None,0.0,0,0.0
848553,101655,2026-02-19,8.0,8.6,False,None,0.0,0,0.0
848554,101655,2026-04-02,8.0,8.5,False,None,30.0,0,0.0
848555,101655,2026-04-13,8.0,8.0,False,None,0.0,0,0.0
848556,101655,2026-04-20,8.0,8.3,False,None,0.0,0,0.0
848557,101655,2026-04-21,8.0,7.5,False,None,15.0,0,0.5
848558,101655,2026-04-22,8.0,8.4,False,None,0.0,0,0.0
848559,101655,2026-04-24,7.5,7.8,False,None,0.0,0,0.0
848560,101655,2026-04-29,8.0,7.9,False,None,0.0,0,0.1
848561,101655,2026-04-30,8.0,7.3,False,None,0.0,0,0.7
848562,101656,2025-09-03,8.0,7.7,False,None,0.0,0,0.3
848563,101656,2025-09-17,9.0,9.2,False,None,0.0,0,0.0
848564,101656,2025-09-25,8.0,7.6,False,None,0.0,0,0.4
848565,101656,2025-09-29,8.0,7.5,False,None,0.0,0,0.5
848566,101656,2025-10-01,8.0,8.6,False,None,0.0,0,0.0
848567,101656,2025-10-03,9.0,8.7,False,None,15.0,0,0.3
848568,101656,2025-10-09,9.0,8.8,False,None,0.0,0,0.2
848569,101656,2025-10-20,8.0,7.9,False,None,0.0,0,0.1
848570,101656,2025-10-21,8.0,7.5,False,None,0.0,0,0.5
848571,101656,2025-10-23,8.0,8.5,False,None,0.0,0,0.0
848572,101656,2025-10-29,7.5,7.6,False,None,0.0,0,0.0
848573,101656,2025-10-30,8.0,7.1,False,None,15.0,0,0.9
848574,101656,2025-11-06,9.0,9.7,False,None,0.0,0,0.0
848575,101656,2025-11-18,8.0,8.0,False,None,0.0,0,0.0
848576,101656,2025-11-24,9.0,8.6,False,None,0.0,0,0.4
848577,101656,2025-11-25,8.0,7.9,False,None,30.0,0,0.1
848578,101656,2025-12-05,9.0,10.1,False,None,60.0,0,0.0
848579,101656,2025-12-12,8.0,7.7,False,None,0.0,0,0.3
848580,101656,2025-12-15,8.0,8.0,False,None,0.0,0,0.0
848581,101656,2025-12-16,8.0,7.2,False,None,45.0,0,0.8
848582,101656,2025-12-18,8.0,0.0,True,No Show,0.0,1,8.0
848583,101656,2025-12-24,8.0,8.2,False,None,0.0,0,0.0
848584,101656,2026-01-14,8.0,7.6,False,None,0.0,0,0.4
848585,101656,2026-02-09,7.5,8.5,False,None,5.0,0,0.0
848586,101656,2026-02-10,8.0,6.9,False,None,0.0,0,1.1
848587,101656,2026-02-11,8.0,8.2,False,None,0.0,0,0.0
848588,101656,2026-02-17,8.0,7.6,False,None,30.0,0,0.4
848589,101656,2026-02-19,8.0,8.1,False,None,0.0,0,0.0
848590,101656,2026-04-02,7.5,7.4,False,None,0.0,0,0.1
848591,101656,2026-04-13,9.0,10.0,False,None,0.0,0,0.0
848592,101656,2026-04-20,8.0,8.0,False,None,5.0,0,0.0
848593,101656,2026-04-21,8.0,7.3,False,None,0.0,0,0.7
848594,101656,2026-04-22,8.0,7.9,False,None,0.0,0,0.1
848595,101656,2026-04-24,8.0,7.7,False,None,0.0,0,0.3
848596,101656,2026-04-29,8.0,0.0,True,None,0.0,1,8.0
848597,101656,2026-04-30,8.0,7.9,False,None,0.0,0,0.1
848598,101657,2025-09-03,9.0,9.3,False,None,0.0,0,0.0
848599,101657,2025-09-17,7.5,7.1,False,None,0.0,0,0.4
848600,101657,2025-09-25,9.0,8.4,False,None,5.0,0,0.6
848601,101657,2025-09-29,9.0,8.9,False,None,0.0,0,0.1
848602,101657,2025-10-01,9.0,8.1,False,None,15.0,0,0.9
848603,101657,2025-10-03,8.0,8.2,False,None,0.0,0,0.0
848604,101657,2025-10-09,7.5,8.8,False,None,0.0,0,0.0
848605,101657,2025-10-20,8.0,7.9,False,None,60.0,0,0.1
848606,101657,2025-10-21,9.0,9.5,False,None,30.0,0,0.0
848607,101657,2025-10-23,9.0,9.4,False,None,0.0,0,0.0
848608,101657,2025-10-29,9.0,9.0,False,None,5.0,0,0.0
848609,101657,2025-10-30,9.0,9.4,False,None,0.0,0,0.0
848610,101657,2025-11-06,8.0,7.7,False,None,0.0,0,0.3
848611,101657,2025-11-18,9.0,8.8,False,None,0.0,0,0.2
848612,101657,2025-11-24,7.5,8.1,False,None,5.0,0,0.0
848613,101657,2025-11-25,8.0,8.1,False,None,0.0,0,0.0
848614,101657,2025-12-05,9.0,9.9,False,None,30.0,0,0.0
848615,101657,2025-12-12,9.0,10.3,False,None,0.0,0,0.0
848616,101657,2025-12-15,8.0,7.7,False,None,0.0,0,0.3
848617,101657,2025-12-16,8.0,7.8,False,None,0.0,0,0.2
848618,101657,2025-12-18,7.5,7.6,False,None,0.0,0,0.0
848619,101657,2025-12-24,8.0,8.5,False,None,15.0,0,0.0
848620,101657,2026-01-14,8.0,8.6,False,None,5.0,0,0.0
848621,101657,2026-09-02,8.0,6.6,False,None,0.0,0,1.4
848622,101657,2026-02-10,9.0,8.6,False,None,0.0,0,0.4
848623,101657,2026-02-11,7.5,0.0,True,Personal Leave,0.0,1,7.5
848624,101657,2026-02-17,9.0,8.8,False,None,0.0,0,0.2
848625,101657,2026-02-19,8.0,8.0,False,None,5.0,0,0.0
848626,101657,2026-04-02,8.0,7.6,False,None,15.0,0,0.4
848627,101657,2026-04-13,7.5,7.4,False,None,0.0,0,0.1
848628,101657,2026-04-20,8.0,7.8,False,None,0.0,0,0.2
848629,101657,2026-04-21,8.0,7.8,False,None,0.0,0,0.2
848630,101657,2026-04-22,7.5,0.0,True,Personal Leave,0.0,1,7.5
848631,101657,2026-04-24,7.5,7.9,False,None,0.0,0,0.0
848632,101657,2026-04-29,8.0,8.1,False,None,0.0,0,0.0
848633,101657,2026-04-30,8.0,8.3,False,None,0.0,0,0.0
848634,101658,2025-09-03,8.0,7.4,False,None,0.0,0,0.6
848635,101658,2025-09-17,8.0,0.0,True,Sick Leave,0.0,1,8.0
848636,101658,2025-09-25,8.0,8.0,False,None,0.0,0,0.0
848637,101658,2025-09-29,8.0,7.9,False,None,0.0,0,0.1
848638,101658,2025-10-01,8.0,8.1,False,None,5.0,0,0.0
848639,101658,2025-10-03,7.5,7.7,False,None,0.0,0,0.0
848640,101658,2025-10-09,8.0,7.8,False,None,0.0,0,0.2
848641,101658,2025-10-20,8.0,7.5,False,None,0.0,0,0.5
848642,101658,2025-10-21,9.0,8.5,False,None,0.0,0,0.5
848643,101658,2025-10-23,8.0,7.7,False,None,0.0,0,0.3
848644,101658,2025-10-29,8.0,0.0,True,No Show,0.0,1,8.0
848645,101658,2025-10-30,8.0,7.2,False,None,5.0,0,0.8
848646,101658,2025-11-06,9.0,8.1,False,None,0.0,0,0.9
848647,101658,2025-11-18,8.0,7.1,False,None,0.0,0,0.9
848648,101658,2025-11-24,8.0,7.1,False,None,0.0,0,0.9
848649,101658,2025-11-25,8.0,8.4,False,None,10.0,0,0.0
848650,101658,2025-12-05,9.0,10.6,False,None,0.0,0,0.0
848651,101658,2025-12-12,9.0,9.2,False,None,0.0,0,0.0
848652,101658,2025-12-15,8.0,7.5,False,None,0.0,0,0.5
848653,101658,2025-12-16,7.5,7.4,False,None,0.0,0,0.1
848654,101658,2025-12-18,7.5,7.5,False,None,0.0,0,0.0
848655,101658,2025-12-24,8.0,8.4,False,None,10.0,0,0.0
848656,101658,2026-01-14,8.0,8.4,False,None,0.0,0,0.0
848657,101658,2026-02-09,9.0,9.7,False,None,0.0,0,0.0
848658,101658,2026-02-10,7.5,7.2,False,None,0.0,0,0.3
848659,101658,2026-02-11,8.0,7.9,False,None,0.0,0,0.1
848660,101658,2026-02-17,8.0,7.7,False,None,0.0,0,0.3
848661,101658,2026-02-19,8.0,7.8,False,None,0.0,0,0.2
848662,101658,2026-02-04,8.0,8.7,False,None,10.0,0,0.0
848663,101658,2026-04-13,7.5,6.5,False,None,0.0,0,1.0
848664,101658,2026-04-20,7.5,7.8,False,None,0.0,0,0.0
848665,101658,2026-04-21,9.0,8.5,False,None,0.0,0,0.5
848666,101658,2026-04-22,8.0,7.1,False,None,5.0,0,0.9
848667,101658,2026-04-24,7.5,8.3,False,None,0.0,0,0.0
848668,101658,2026-04-29,8.0,7.2,False,None,0.0,0,0.8
848669,101658,2026-04-30,8.0,7.6,False,None,0.0,0,0.4
848670,101659,2025-09-03,8.0,7.3,False,None,0.0,0,0.7
848671,101659,2025-09-17,8.0,8.0,False,None,0.0,0,0.0
848672,101659,2025-09-25,7.5,7.1,False,None,0.0,0,0.4
848673,101659,2025-09-29,7.5,7.2,False,None,0.0,0,0.3
848674,101659,2025-10-01,9.0,8.9,False,None,0.0,0,0.1
848675,101659,2025-10-03,9.0,8.6,False,None,0.0,0,0.4
848676,101659,2025-10-09,8.0,7.9,False,None,0.0,0,0.1
848677,101659,2025-10-20,9.0,8.9,False,None,45.0,0,0.1
848678,101659,2025-10-21,7.5,7.0,False,None,0.0,0,0.5
848679,101659,2025-10-23,7.5,6.9,False,None,30.0,0,0.6
848680,101659,2025-10-29,8.0,8.3,False,None,0.0,0,0.0
848681,101659,2025-10-30,8.0,7.7,False,None,0.0,0,0.3
848682,101659,2025-06-11,8.0,7.8,False,None,45.0,0,0.2
848683,101659,2025-11-18,8.0,7.7,False,None,0.0,0,0.3
848684,101659,2025-11-24,7.5,8.1,False,None,0.0,0,0.0
848685,101659,2025-11-25,7.5,7.2,False,None,0.0,0,0.3
848686,101659,2025-12-05,8.0,8.5,False,None,0.0,0,0.0
848687,101659,2025-12-12,8.0,7.6,False,None,0.0,0,0.4
848688,101659,2025-12-15,8.0,8.3,False,None,0.0,0,0.0
848689,101659,2025-12-16,9.0,8.8,False,None,0.0,0,0.2
848690,101659,2025-12-18,9.0,9.8,False,None,0.0,0,0.0
848691,101659,2025-12-24,8.0,7.4,False,None,0.0,0,0.6
848692,101659,2026-01-14,9.0,9.4,False,None,0.0,0,0.0
848693,101659,2026-02-09,9.0,9.0,False,None,0.0,0,0.0
848694,101659,2026-02-10,9.0,9.2,False,None,0.0,0,0.0
848695,101659,2026-02-11,9.0,8.0,False,None,30.0,0,1.0
848696,101659,2026-02-17,8.0,8.6,False,None,5.0,0,0.0
848697,101659,2026-02-19,8.0,8.0,False,None,5.0,0,0.0
848698,101659,2026-04-02,8.0,8.1,False,None,5.0,0,0.0
848699,101659,2026-04-13,8.0,7.0,False,None,0.0,0,1.0
848700,101659,2026-04-20,7.5,7.6,False,None,0.0,0,0.0
848701,101659,2026-04-21,8.0,8.7,False,None,0.0,0,0.0
848702,101659,2026-04-22,8.0,8.1,False,None,0.0,0,0.0
848703,101659,2026-04-24,8.0,7.8,False,None,10.0,0,0.2
848704,101659,2026-04-29,8.0,8.5,False,None,0.0,0,0.0
848705,101659,2026-04-30,9.0,8.3,False,None,0.0,0,0.7
848706,101660,2025-09-03,8.0,0.0,True,No Show,0.0,1,8.0
848707,101660,2025-09-17,9.0,8.9,False,None,0.0,0,0.1
848708,101660,2025-09-25,8.0,8.4,False,None,0.0,0,0.0
848709,101660,2025-09-29,8.0,8.7,False,None,0.0,0,0.0
848710,101660,2025-10-01,8.0,0.0,True,Personal Leave,0.0,1,8.0
848711,101660,2025-10-03,8.0,7.2,False,None,5.0,0,0.8
848712,101660,2025-10-09,9.0,0.0,True,No Show,0.0,1,9.0
848713,101660,2025-10-20,9.0,8.2,False,None,0.0,0,0.8
848714,101660,2025-10-21,8.0,0.0,True,Unknown,0.0,1,8.0
848715,101660,2025-10-23,8.0,0.0,True,Unpaid Leave,0.0,1,8.0
848716,101660,2025-10-29,8.0,7.7,False,None,0.0,0,0.3
848717,101660,2025-10-30,9.0,8.8,False,None,10.0,0,0.2
848718,101660,2025-11-06,8.0,8.3,False,None,15.0,0,0.0
848719,101660,2025-11-18,9.0,9.1,False,None,0.0,0,0.0
848720,101660,2025-11-24,8.0,7.9,False,None,0.0,0,0.1
848721,101660,2025-11-25,8.0,8.9,False,None,0.0,0,0.0
848722,101661,2025-09-03,9.0,9.1,False,None,0.0,0,0.0
848723,101661,2025-09-17,8.0,7.8,False,None,15.0,0,0.2
848724,101661,2025-09-25,9.0,9.4,False,None,0.0,0,0.0
848725,101661,2025-09-29,7.5,7.4,False,None,10.0,0,0.1
848726,101661,2025-01-10,7.5,8.4,False,None,0.0,0,0.0
848727,101661,2025-10-03,7.5,7.8,False,None,0.0,0,0.0
848728,101661,2025-10-09,8.0,8.2,False,None,0.0,0,0.0
848729,101661,2025-10-20,7.5,7.9,False,None,10.0,0,0.0
848730,101661,2025-10-21,8.0,7.5,False,None,0.0,0,0.5
848731,101661,2025-10-23,7.5,7.8,False,None,0.0,0,0.0
848732,101661,2025-10-29,9.0,8.9,False,None,0.0,0,0.1
848733,101661,2025-10-30,7.5,7.0,False,None,15.0,0,0.5
848734,101661,2025-11-06,8.0,8.6,False,None,0.0,0,0.0
848735,101661,2025-11-18,8.0,7.8,False,None,0.0,0,0.2
848736,101661,2025-11-24,7.5,7.6,False,None,0.0,0,0.0
848737,101661,2025-11-25,8.0,8.4,False,None,45.0,0,0.0
848738,101661,2025-12-05,8.0,7.5,False,None,10.0,0,0.5
848739,101661,2025-12-12,9.0,9.4,False,None,5.0,0,0.0
848740,101661,2025-12-15,8.0,8.3,False,None,0.0,0,0.0
848741,101661,2025-12-16,8.0,7.9,False,None,60.0,0,0.1
848742,101661,2025-12-18,8.0,8.0,False,None,0.0,0,0.0
848743,101661,2025-12-24,8.0,8.3,False,None,0.0,0,0.0
848744,101661,2026-01-14,8.0,7.3,False,None,45.0,0,0.7
848745,101661,2026-02-09,9.0,9.0,False,None,10.0,0,0.0
848746,101661,2026-02-10,7.5,7.8,False,None,0.0,0,0.0
848747,101661,2026-02-11,7.5,7.4,False,None,0.0,0,0.1
848748,101661,2026-02-17,8.0,8.4,False,None,0.0,0,0.0
848749,101661,2026-02-19,8.0,7.6,False,None,0.0,0,0.4
848750,101661,2026-04-02,8.0,7.3,False,None,0.0,0,0.7
848751,101661,2026-04-13,7.5,8.3,False,None,0.0,0,0.0
848752,101661,2026-04-20,8.0,8.5,False,None,10.0,0,0.0
848753,101661,2026-04-21,7.5,8.4,False,None,0.0,0,0.0
848754,101661,2026-04-22,9.0,8.9,False,None,0.0,0,0.1
848755,101661,2026-04-24,7.5,7.0,False,None,0.0,0,0.5
848756,101661,2026-04-29,7.5,7.6,False,None,0.0,0,0.0
848757,101661,2026-04-30,9.0,8.9,False,None,0.0,0,0.1
848758,101662,2025-09-03,7.5,8.7,False,None,0.0,0,0.0
848759,101662,2025-09-17,9.0,9.1,False,None,15.0,0,0.0
848760,101662,2025-09-25,7.5,7.2,False,None,0.0,0,0.3
848761,101662,2025-09-29,9.0,9.2,False,None,0.0,0,0.0
848762,101662,2025-10-01,8.0,7.1,False,None,0.0,0,0.9
848763,101662,2025-10-03,7.5,8.1,False,None,0.0,0,0.0
848764,101662,2025-10-09,9.0,9.2,False,None,10.0,0,0.0
848765,101662,2025-10-20,8.0,7.9,False,None,0.0,0,0.1
848766,101662,2025-10-21,8.0,9.0,False,None,0.0,0,0.0
848767,101662,2025-10-23,8.0,7.3,False,None,0.0,0,0.7
848768,101662,2025-10-29,9.0,8.7,False,None,0.0,0,0.3
848769,101662,2025-10-30,8.0,8.1,False,None,5.0,0,0.0
848770,101662,2025-11-06,7.5,7.0,False,None,15.0,0,0.5
848771,101662,2025-11-18,7.5,7.4,False,None,5.0,0,0.1
848772,101662,2025-11-24,8.0,8.2,False,None,0.0,0,0.0
848773,101662,2025-11-25,7.5,7.9,False,None,30.0,0,0.0
848774,101662,2025-12-05,9.0,9.5,False,None,0.0,0,0.0
848775,101662,2025-12-12,8.0,7.6,False,None,0.0,0,0.4
848776,101662,2025-12-15,9.0,0.0,True,None,0.0,1,9.0
848777,101662,2025-12-16,9.0,8.4,False,None,45.0,0,0.6
848778,101662,2025-12-18,8.0,8.9,False,None,0.0,0,0.0
848779,101662,2025-12-24,8.0,9.1,False,None,0.0,0,0.0
848780,101662,2026-01-14,8.0,0.0,True,Personal Leave,0.0,1,8.0
848781,101662,2026-02-09,8.0,8.2,False,None,5.0,0,0.0
848782,101662,2026-02-10,8.0,7.0,False,None,0.0,0,1.0
848783,101662,2026-02-11,8.0,7.4,False,None,10.0,0,0.6
848784,101662,2026-02-17,8.0,7.3,False,None,0.0,0,0.7
848785,101662,2026-02-19,8.0,8.0,False,None,0.0,0,0.0
848786,101662,2026-04-02,8.0,6.8,False,None,0.0,0,1.2
848787,101662,2026-04-13,7.5,7.6,False,None,0.0,0,0.0
848788,101662,2026-04-20,8.0,7.2,False,None,10.0,0,0.8
848789,101662,2026-04-21,8.0,6.9,False,None,0.0,0,1.1
848790,101662,2026-04-22,9.0,9.9,False,None,0.0,0,0.0
848791,101662,2026-04-24,8.0,7.9,False,None,0.0,0,0.1
848792,101662,2026-04-29,9.0,9.7,False,None,0.0,0,0.0
848793,101662,2026-04-30,8.0,7.2,False,None,10.0,0,0.8
848794,101663,2025-09-03,9.0,8.5,False,None,5.0,0,0.5
848795,101663,2025-09-17,9.0,8.6,False,None,0.0,0,0.4
848796,101663,2025-09-25,9.0,10.2,False,None,10.0,0,0.0
848797,101663,2025-09-29,7.5,0.0,True,Personal Leave,0.0,1,7.5
848798,101663,2025-10-01,8.0,8.6,False,None,5.0,0,0.0
848799,101663,2025-10-03,8.0,0.0,True,No Show,0.0,1,8.0
