review_id,employee_id,review_date,performance_score,manager_score,goals_met_percentage,promotion_recommended,reviewer_id
703521,101497,2025-12-29,3.57,4.38,46.2,0,100454
703522,101498,11/11/2022,3.55,3.29,63.8,No,100289
703523,101498,2022-12-25,4.26,3.74,94.9,0,100289
703524,101498,2024-09-27,4.09,4.66,87.0,No,100289
703525,101498,08-07-2025,3.74,3.60,85.6,0,100289
703526,101499,19-12-2021,3.01,3.10,80.9,No,100481
703527,101499,"Jun 14, 2023",2.45,2.03,65.0,No,100481
703528,101499,2023-06-22,2.42,2.05,58.5,FALSE,100481
703529,101500,2022-05-07,2.87,2.73,81.3,FALSE,101172
703530,101500,2025-06-13,3.66,3.37,77.2,No,101172
703531,101501,2026-02-09,4.25,5.00,77.3,FALSE,101096
703532,101501,2026-02-28,2.95,3.25,58.1,0,101096
703533,101501,20-04-2026,4.17,4.55,66.7,1,101096
703534,101502,2021-01-02,4.52,4.27,96.0,TRUE,101375
703535,101502,2021-06-11,4.20,4.29,73.7,Yes,101375
703536,101502,2022-01-19,3.98,,70.8,0,101375
703537,101502,2025-09-27,4.21,3.46,68.1,FALSE,101375
703538,101503,2025-05-16,5.00,4.57,100.6,FALSE,101065
703539,101504,2021-02-10,2.78,3.25,25.7,0,100208
703540,101504,03/27/2021,2.60,2.61,33.0,0,100208
703541,101505,2021-01-21,4.18,2.81,86.5,Yes,100804
703542,101505,2023-06-13,3.41,3.15,78.6,0,100804
703543,101506,2025-11-01,3.25,3.53,52.2,FALSE,100529
703544,101507,2023-07-28,3.35,,64.4,0,100870
703545,101507,2024-11-15,3.28,3.07,76.9,No,100870
703546,101507,2025-10-26,3.22,2.50,70.8,FALSE,100870
703547,101507,2026-01-19,2.61,2.61,51.5,No,100870
703548,101508,2025-12-13,3.48,3.38,87.0,FALSE,100433
703549,101509,"Jul 24, 2025",2.89,3.08,45.7,No,101153
703550,101509,2025-10-13,3.08,2.14,52.6,FALSE,101153
703551,101509,2026-04-01,2.78,2.53,55.2,FALSE,101153
703552,101510,2021-01-09,3.74,3.23,80.2,No,101360
703553,101510,"May 19, 2024",3.57,3.66,73.7,No,101360
703554,101511,2024-05-10,3.80,3.53,61.2,0,100422
703555,101512,2022-09-30,3.70,3.59,73.1,FALSE,100358
703556,101512,21-04-2025,3.02,2.25,67.1,FALSE,100358
703557,101513,24-12-2021,3.49,2.64,79.0,FALSE,101168
703558,101514,"Apr 21, 2023",3.04,2.92,81.7,No,101720
703559,101514,2023-04-28,2.09,1.78,68.3,FALSE,100522
703560,101514,2024-02-25,3.13,2.61,66.7,0,101263
703561,101514,2024-05-19,2.80,2.48,58.1,0,100286
703562,101515,2021-02-18,3.85,4.23,66.2,Yes,101129
703563,101515,2021-11-29,3.63,4.14,84.3,No,101129
703564,101515,2023-02-24,4.69,4.79,106.4,Yes,101129
703565,101515,2026-03-22,4.31,3.40,74.3,0,101129
703566,101517,2024-10-11,4.53,4.27,109.5,1,100011
703567,101517,2024-12-24,4.55,4.77,80.3,1,100011
703568,101517,2025-10-30,4.23,4.38,99.0,0,100011
703569,101519,2021-11-18,4.58,4.64,99.0,Yes,101253
703570,101519,07/14/2022,4.59,4.47,98.3,Yes,101253
703571,101520,2021-05-06,3.39,2.78,51.5,FALSE,100518
703572,101520,2022-04-19,3.40,2.48,76.9,No,100453
703573,101520,2024-07-07,2.65,3.16,75.1,0,100845
703574,101520,2025-03-30,3.34,3.01,56.3,No,101400
703575,101521,2022-03-23,3.38,3.51,92.8,No,101282
703576,101521,2023/12/12,3.23,3.12,66.3,0,101282
703577,101521,2025-08-30,3.44,3.19,58.6,FALSE,101282
703578,101521,2026-04-18,2.96,3.69,74.0,No,101282
703579,101522,2023/03/15,3.99,3.58,83.4,TRUE,100125
703580,101522,2026-01-13,3.57,3.95,74.1,FALSE,100125
703581,101523,09/11/2022,4.77,4.24,116.3,No,101305
703582,101523,28-11-2022,4.74,4.47,98.4,FALSE,101305
703583,101523,2023-05-19,4.78,4.98,84.2,0,101305
703584,101523,2023-08-14,4.24,3.97,76.3,FALSE,101305
703585,101524,2023-09-26,3.46,,95.1,FALSE,100566
703586,101524,"Oct 27, 2023",3.35,3.94,71.7,No,100566
703587,101524,2024-05-22,3.71,3.57,83.4,FALSE,100566
703588,101524,2025-12-11,3.54,2.86,70.9,FALSE,100566
703589,101525,29-07-2021,2.52,1.83,59.6,0,100444
703590,101525,2023-04-21,3.20,3.17,49.0,FALSE,100444
703591,101525,2025/08/13,3.09,2.79,75.8,0,100444
703592,101526,2024-11-26,3.32,3.22,50.3,FALSE,100658
703593,101526,2025-05-08,4.05,4.42,76.1,1,100658
703594,101527,2023/08/07,3.30,3.56,84.1,0,100078
703595,101527,2023-09-26,1.88,1.30,38.3,No,100078
703596,101528,2021/03/26,3.06,3.40,,No,101182
703597,101528,2021-07-06,2.76,2.99,62.9,No,101182
703598,101528,2022-07-24,2.51,2.47,27.5,No,101182
703599,101528,10/31/2022,3.37,3.21,64.5,0,101182
703600,101529,2021-08-29,3.44,3.89,73.5,0,100727
703601,101530,2023-04-15,4.31,4.08,75.8,TRUE,101135
703602,101530,2023-07-20,4.30,,95.7,No,101135
703603,101530,2023-09-02,4.56,3.80,92.9,FALSE,101135
703604,101530,2025-05-14,3.81,3.18,67.8,1,101135
703605,101531,19-11-2022,6.2,2.55,61.3,0,100126
703606,101531,2024-11-28,3.45,3.91,49.3,No,101097
703607,101532,2026/01/29,3.07,2.77,66.8,0,101135
703608,101533,2025-01-13,3.91,3.88,82.8,1,100490
703609,101533,2025-12-01,4.16,4.31,,1,100490
703610,101533,"Mar 01, 2026",3.79,,76.8,FALSE,100490
703611,101534,2023-11-15,3.17,2.54,63.3,FALSE,100088
703612,101534,2024-02-15,2.57,3.01,50.6,FALSE,100088
703613,101534,14-12-2024,2.26,1.87,55.8,No,100088
703614,101535,2025-04-23,3.16,3.30,58.3,0,100858
703615,101536,2021-04-10,2.91,2.49,47.0,0,100528
703616,101536,"Oct 16, 2023",2.32,1.43,40.5,FALSE,100528
703617,101537,2025-09-02,2.76,2.86,44.3,0,101000
703618,101538,2024-12-14,3.74,3.99,54.2,FALSE,100296
703619,101538,2025-01-09,3.26,4.16,,0,100296
703620,101538,03/14/2025,3.14,2.28,62.9,0,100296
703621,101538,"Jun 29, 2025",3.53,3.69,70.4,0,100296
703622,101539,2023-06-14,2.97,2.83,55.9,FALSE,100937
703623,101539,30-05-2024,2.54,2.61,31.8,No,100937
703624,101539,"Oct 24, 2024",3.05,3.34,67.0,No,100937
703625,101540,09/08/2021,3.96,3.72,81.6,1,100626
703626,101540,2022-07-22,3.87,3.79,97.9,Yes,100626
703627,101540,2024-03-03,4.34,3.75,105.2,FALSE,100626
703628,101540,18-09-2025,4.16,3.09,71.9,0,100626
703629,101541,2024-10-20,3.73,4.71,69.0,0,101420
703630,101541,2025-02-02,4.05,4.11,98.7,TRUE,101420
703631,101541,2025-06-04,3.57,3.91,83.8,0,101420
703632,101541,2025-11-28,3.66,2.71,63.2,0,101420
703633,101542,2022-04-05,1.94,1.87,36.3,FALSE,100662
703634,101542,2025-06-06,2.81,2.84,79.1,No,100662
703635,101543,2022-08-16,3.36,3.27,57.3,No,101268
703636,101543,2024-08-18,3.57,3.32,89.1,No,101268
703637,101543,23-06-2025,3.14,3.72,66.3,0,101268
703638,101543,2026-04-03,3.84,3.16,72.6,TRUE,101268
703639,101544,2021/08/15,4.34,4.27,111.0,TRUE,100726
703640,101544,"Feb 11, 2024",4.28,4.51,86.3,TRUE,100726
703641,101544,2024-07-31,3.84,3.63,65.9,TRUE,100726
703642,101545,"Mar 04, 2021",3.00,2.35,,No,100963
703643,101545,2021-10-13,3.31,3.36,56.4,No,100415
703644,101546,"May 24, 2022",3.14,3.36,66.1,0,101296
703645,101546,2023-10-31,3.57,3.49,62.7,No,101296
703646,101547,2023-04-25,3.97,4.44,80.1,TRUE,100859
703647,101547,2025-06-07,3.42,3.39,86.9,FALSE,100859
703648,101547,2025-08-17,3.42,4.33,43.7,0,100859
703649,101547,2025-13-40,3.79,4.00,70.8,0,100859
703650,101548,2026-01-20,4.00,3.75,71.2,No,101352
703651,101549,2021-03-31,4.08,3.76,80.7,0,101153
703652,101549,2021-04-26,3.81,3.21,104.5,Yes,101153
703653,101550,2021-01-20,3.85,4.49,82.0,TRUE,101452
703654,101550,2024-12-07,3.49,4.26,37.7,0,101452
703655,101551,2021-04-27,3.51,3.55,73.7,0,100521
703656,101551,2024-01-21,3.14,2.94,56.2,FALSE,100521
703657,101551,2024/07/08,3.60,3.32,55.5,0,100521
703658,101552,2025-01-02,3.59,4.29,57.8,No,100651
703659,101552,2026-01-11,3.45,3.40,82.6,0,100649
703660,101553,2023-12-01,2.74,1.98,68.4,FALSE,100819
703661,101553,2024-01-31,2.48,1.77,65.5,No,100819
703662,101553,2025-03-27,2.40,1.63,57.2,FALSE,100819
703663,101553,2025-10-31,2.45,1.49,40.4,No,100819
703664,101554,11/19/2023,4.02,3.80,78.7,Yes,101092
703665,101555,2025-01-28,2.72,2.47,36.3,0,100249
703666,101556,08/11/2025,3.91,3.79,78.8,Yes,101279
703667,101557,2024-05-20,3.24,2.59,71.9,0,100323
703668,101558,2021-03-22,3.55,4.73,88.7,No,101065
703669,101558,2022-12-17,4.16,3.38,84.6,No,101065
703670,101558,2024-03-01,3.25,2.63,71.3,FALSE,101065
703671,101559,2025-09-30,3.19,2.94,56.6,No,101219
703672,101559,2025-11-07,3.50,3.17,79.7,No,101219
703673,101559,18-02-2026,2.48,1.68,21.9,FALSE,101219
703674,101559,2026-03-21,3.02,2.40,61.4,FALSE,101219
703675,101560,"Oct 18, 2025",4.74,4.80,88.5,0,101000
703676,101561,2022-06-03,1.92,2.66,36.9,FALSE,100622
703677,101562,2022-07-22,3.63,3.19,82.8,0,100638
703678,101562,2023-04-10,3.70,3.63,69.5,FALSE,100638
703679,101562,2023-08-01,4.32,4.27,97.3,FALSE,100638
703680,101562,2023-09-29,3.84,3.45,96.9,Yes,100638
703681,101563,08-03-2023,4.01,4.34,74.3,TRUE,100123
703682,101563,2025-04-01,3.26,3.71,79.4,No,100123
703683,101563,06/26/2025,3.18,2.90,55.7,0,100123
703684,101564,2025-07-08,3.75,3.18,63.0,0,100292
703685,101564,"Dec 29, 2025",3.44,3.28,83.0,No,100292
703686,101564,2026-02-15,3.64,4.62,65.6,FALSE,100292
703687,101564,2026-02-25,3.72,4.35,68.2,FALSE,100292
703688,101565,2023-04-21,4.37,5.00,66.2,1,101074
703689,101565,12/15/2023,4.15,4.17,87.1,1,101450
703690,101565,2025-03-06,4.27,4.79,89.1,Yes,101600
703691,101565,13-03-2025,3.93,4.42,92.4,Yes,100759
703692,101566,2023-05-16,6.2,2.40,37.2,FALSE,100338
703693,101567,2021-08-14,4.71,4.50,88.9,TRUE,100387
703694,101568,03/19/2022,3.64,4.23,46.3,0,100307
703695,101568,2022-08-20,3.62,3.44,77.3,No,100701
703696,101568,01-03-2024,3.73,3.91,86.7,FALSE,100347
703697,101568,2025-06-30,3.13,3.49,81.3,No,101027
703698,101569,"Feb 18, 2023",4.76,3.91,99.5,0,100161
703699,101569,2023-06-29,4.63,5.00,111.2,No,100161
703700,101570,2025-10-31,2.91,2.42,68.4,0,101141
703701,101570,2025-12-01,2.51,2.03,63.9,0,101141
703702,101570,2026-01-07,3.62,3.45,88.6,FALSE,101141
703703,101571,2022-01-03,3.99,3.70,83.7,No,100534
703704,101571,2023-03-04,4.60,4.65,99.2,No,101671
703705,101571,04/09/2023,4.02,3.56,93.1,1,100092
703706,101571,01/27/2024,3.70,4.17,92.6,FALSE,101009
703707,101572,07/27/2023,3.26,2.84,67.3,0,100179
703708,101572,2023-12-08,3.58,2.76,81.6,No,100179
703709,101572,2023-12-24,3.19,3.35,78.6,FALSE,100179
703710,101573,2021-03-15,2.81,2.94,57.7,0,101441
703711,101573,2022-07-31,2.84,3.37,56.9,0,101441
703712,101573,25-06-2024,3.61,3.83,70.6,No,101441
703713,101574,2022-10-17,3.83,4.26,76.6,Yes,100995
703714,101575,03-09-2023,3.71,3.44,85.5,0,101154
703715,101575,2024-11-21,3.45,2.94,90.9,No,101154
703716,101575,2025-11-22,3.48,3.38,72.2,0,101154
703717,101576,2021-04-24,3.72,3.66,78.8,FALSE,100150
703718,101576,2021-08-11,3.85,3.44,82.5,1,100150
703719,101577,2021-10-11,4.10,3.20,81.5,Yes,101510
703720,101577,"Jun 02, 2022",4.47,4.92,80.1,TRUE,101510
703721,101578,04/20/2026,3.14,2.26,60.8,0,100208
703722,101579,2025-12-21,4.38,4.16,93.0,FALSE,100433
703723,101579,2025-12-23,4.05,4.45,79.6,No,100433
703724,101579,2026-02-10,4.47,4.84,86.9,FALSE,100433
703725,101579,2026/04/20,3.95,4.38,81.9,1,100433
703726,101580,2022-10-13,4.35,3.55,85.4,FALSE,101492
703727,101580,2023-12-31,4.86,4.78,89.6,Yes,101492
703728,101580,2024-02-20,4.55,4.92,97.9,1,101492
703729,101580,"Apr 18, 2025",4.67,5.00,85.4,TRUE,101492
703730,101581,2021-06-05,3.19,2.90,60.2,No,100629
703731,101581,09/25/2021,3.26,3.49,76.2,No,101263
703732,101581,2024-10-24,3.22,3.43,64.6,No,101219
703733,101582,2021-09-26,2.57,2.86,60.4,0,100115
703734,101582,2022-07-04,2.95,2.99,58.0,FALSE,100115
703735,101582,2022-11-12,2.46,2.62,22.9,0,100115
703736,101583,2022-11-23,3.36,3.39,70.8,FALSE,100725
703737,101583,2025-03-01,3.56,3.89,60.7,0,101846
703738,101584,2022-11-11,2.90,3.55,66.5,FALSE,101273
703739,101584,2023-07-29,3.35,2.64,52.9,0,101273
703740,101584,2025-10-17,3.27,2.29,66.0,0,101273
703741,101585,2023/01/29,2.62,1.95,72.3,0,101440
703742,101585,2023-12-27,2.77,2.83,51.4,0,101440
703743,101585,2024-04-11,2.52,2.82,46.1,0,101440
703744,101585,2024-10-13,6.2,2.72,50.0,No,101440
703745,101586,2021-11-06,3.60,3.18,49.0,0,100383
703746,101586,2026-02-02,3.80,3.73,72.0,FALSE,100383
703747,101586,2026-03-19,3.58,3.49,81.6,No,100383
703748,101587,2026-02-28,4.11,4.00,64.3,1,101525
703749,101587,2026-02-28,3.34,3.17,71.7,0,101525
703750,101587,03/16/2026,3.93,4.47,61.4,No,101525
703751,101588,2025/02/07,3.58,3.37,79.9,FALSE,100154
703752,101588,2026-02-08,4.09,4.46,59.7,TRUE,100154
703753,101589,2021/09/11,3.09,2.55,68.3,0,100122
703754,101589,2023-11-22,4.59,5.00,91.2,1,100122
703755,101590,2022-03-05,4.84,5.00,95.9,TRUE,101648
703756,101590,2023/04/07,4.48,4.79,100.0,Yes,100972
703757,101590,2023-04-24,4.15,4.32,85.0,No,100647
703758,101591,2025-10-14,5.00,4.70,78.2,0,100346
703759,101592,2021-04-20,4.89,5.00,111.6,Yes,101028
703760,101592,2022-07-15,4.40,3.92,83.1,FALSE,101028
703761,101592,2022-10-08,4.77,5.00,97.6,Yes,101028
703762,101593,02/20/2023,3.02,2.97,79.2,No,101253
703763,101594,2022-10-27,2.99,3.06,71.7,FALSE,100039
703764,101594,2023/10/17,2.77,2.69,71.7,FALSE,100039
703765,101594,2023-12-14,3.03,4.10,70.7,No,100039
703766,101594,19-06-2024,3.66,3.24,90.8,0,100039
703767,101595,2022/11/01,3.83,3.98,87.7,1,100813
703768,101595,2023-07-14,4.36,,99.2,TRUE,100813
703769,101595,2023-08-10,4.45,4.51,93.4,TRUE,100813
703770,101595,2025-09-16,3.83,3.58,41.9,TRUE,100813
703771,101596,2022-06-02,3.18,3.46,88.6,FALSE,100947
703772,101597,06/15/2021,4.30,3.82,81.6,1,101275
703773,101597,10-10-2024,4.68,5.00,84.4,0,101275
703774,101597,2024/10/18,4.24,4.00,108.4,1,101275
703775,101598,2023-02-21,4.62,3.89,89.7,1,100001
703776,101598,2024-08-31,4.10,3.83,86.4,No,101589
703777,101598,05/25/2025,4.67,4.16,97.0,0,101294
703778,101599,2021-12-23,2.97,2.53,54.4,No,101400
703779,101599,2022-11-28,2.84,2.71,32.0,No,101400
703780,101600,"Apr 20, 2025",3.44,4.20,57.4,No,101000
703781,101601,05-05-2025,3.53,2.78,64.1,No,100818
703782,101602,2026-04-26,3.14,2.94,55.6,FALSE,101489
703783,101603,2025-12-08,2.67,1.97,67.2,No,101450
703784,101604,2021-12-01,4.18,4.58,72.8,1,101048
703785,101604,2023-04-01,3.83,3.34,75.4,FALSE,101048
703786,101604,01/27/2026,3.42,3.21,67.3,0,101048
703787,101605,2021-04-12,2.99,2.79,69.3,FALSE,101530
703788,101605,2023-01-16,2.52,1.51,57.5,No,101530
703789,101605,06/21/2023,2.58,,65.7,0,101530
703790,101606,"Mar 16, 2022",3.41,3.36,71.5,0,100226
703791,101606,2025-03-12,2.51,1.68,38.7,FALSE,100226
703792,101607,2021-12-28,3.39,3.24,52.2,0,100616
703793,101607,2022-10-05,3.41,3.53,74.5,0,100616
703794,101607,2023-12-13,2.72,2.30,76.6,No,100616
703795,101607,2025-11-11,3.53,4.56,58.2,0,100616
703796,101609,2025-07-04,3.59,3.64,90.6,FALSE,100072
703797,101609,2025-12-09,2.65,2.49,58.7,No,100014
703798,101610,2022-02-27,4.00,4.20,101.5,1,101006
703799,101610,"Dec 17, 2022",3.32,3.12,59.0,FALSE,101006
703800,101611,2023-11-26,3.20,3.48,,0,100022
703801,101611,2025/01/08,2.79,3.72,55.5,0,100022
703802,101611,2026-01-19,3.33,3.77,84.4,0,100022
703803,101612,02/18/2026,3.49,3.51,70.5,No,101474
703804,101612,02/21/2026,3.71,3.54,92.2,No,101474
703805,101612,2026-03-03,3.56,3.78,59.5,0,101474
703806,101612,2026-04-29,4.24,4.41,93.9,1,101474
703807,101613,2025-03-05,3.49,4.13,54.7,No,100532
703808,101613,2025-07-07,3.52,3.10,72.4,FALSE,100532
703809,101613,2025-11-05,3.78,4.62,75.2,0,100532
703810,101613,2025-11-07,3.43,3.62,65.2,0,100532
703811,101614,2026-04-29,3.63,3.65,71.4,0,100566
703812,101614,2026-05-01,2.85,2.23,51.5,0,100566
703813,101614,2026-05-01,3.43,4.19,59.3,FALSE,100566
703814,101615,25-06-2025,3.05,3.67,45.2,0,101357
703815,101616,2021-04-08,3.82,3.48,48.1,1,101418
703816,101616,2023-11-26,4.66,5.00,108.1,FALSE,101418
703817,101616,2024-12-03,3.85,3.62,89.0,1,101418
703818,101616,2025-07-06,4.46,4.42,88.7,0,101418
703819,101617,2021-09-10,4.37,4.05,97.2,TRUE,100282
703820,101618,"Jan 13, 2024",3.40,3.35,63.9,FALSE,100803
703821,101618,2024-11-12,2.62,2.34,32.4,No,100803
703822,101619,2025-02-22,3.81,3.46,96.1,TRUE,100072
703823,101619,2025-03-05,3.98,4.47,78.5,FALSE,100072
703824,101619,2025-08-31,4.03,4.15,65.9,0,100072
703825,101620,2025-06-05,4.32,4.60,80.7,FALSE,100195
703826,101620,"Feb 08, 2026",3.94,4.66,71.1,FALSE,100195
703827,101621,"Mar 05, 2021",4.87,4.67,87.3,No,101056
703828,101621,2021-03-12,3.80,4.05,72.7,1,101056
703829,101622,09/20/2021,3.28,3.19,59.2,FALSE,101069
703830,101622,2021-11-06,3.17,2.58,60.9,No,101069
703831,101622,22-08-2023,2.69,1.80,53.9,No,101069
703832,101622,"Sep 03, 2025",3.38,3.32,71.8,FALSE,101069
703833,101623,2021-05-13,3.50,3.75,70.5,0,101520
703834,101623,2023-01-29,2.68,2.44,50.6,FALSE,101520
703835,101623,04-08-2024,3.08,2.80,62.6,FALSE,101520
703836,101624,2022-05-03,3.81,3.58,75.4,1,100598
703837,101624,2022/07/27,3.69,3.87,84.7,0,101548
703838,101624,2024-10-23,3.36,3.82,60.1,No,101277
703839,101624,03-08-2025,3.94,4.25,74.8,TRUE,100084
703840,101625,2026-04-20,3.87,4.35,72.5,1,100804
703841,101625,2026-04-24,4.35,4.53,110.9,0,100804
703842,101626,2025-10-12,2.90,2.52,56.7,FALSE,100815
703843,101627,0000-00-00,2.31,2.93,38.1,No,100435
703844,101628,2021-05-01,3.33,3.42,82.5,FALSE,101058
703845,101628,2022-10-21,6.2,2.75,63.1,0,101058
703846,101628,"Jun 06, 2024",3.32,3.09,64.1,0,101058
703847,101629,2025-05-17,3.25,,50.8,FALSE,101296
703848,101630,2023-08-14,5.00,5.00,105.3,No,101172
703849,101630,08/28/2023,4.69,4.76,105.2,1,101172
703850,101630,2023-09-05,5.00,4.53,77.3,1,101172
703851,101631,2025-02-11,2.43,3.11,56.1,No,100979
703852,101632,23-06-2024,1.98,1.90,38.1,0,101278
703853,101632,2024-08-18,2.12,2.27,47.4,0,101278
703854,101633,2025-05-07,4.11,4.35,75.8,TRUE,100387
703855,101634,2025-10-13,4.07,3.91,63.8,TRUE,100018
703856,101635,2025-01-18,2.91,2.80,51.0,FALSE,100333
703857,101635,07-04-2025,3.43,2.92,58.0,No,100842
703858,101635,24-06-2025,2.88,3.50,66.6,No,100948
703859,101635,"Feb 26, 2026",2.46,2.15,39.6,FALSE,101799
703860,101637,2024-02-21,3.89,3.22,88.8,No,101842
703861,101637,03/08/2024,3.22,3.55,56.7,0,101377
703862,101637,2026-01-09,4.01,3.19,79.9,No,100069
703863,101638,2026-03-20,1.96,2.18,29.1,FALSE,101208
703864,101639,2021-01-25,3.70,3.59,78.6,0,100377
703865,101639,2023-12-21,3.11,3.86,26.3,0,100377
703866,101640,2022-12-03,2.98,2.59,49.4,0,100451
703867,101640,2024-02-09,3.30,4.19,80.5,No,100451
703868,101640,2024-11-10,3.44,2.85,51.6,0,100451
703869,101640,2024/12/29,3.01,2.48,58.9,0,100451
703870,101641,2022-07-26,3.90,4.22,69.4,0,100803
703871,101641,"Apr 23, 2025",3.66,3.25,62.6,0,100803
703872,101641,2025-08-28,4.07,3.49,91.6,0,100803
703873,101642,"Jul 16, 2021",3.80,3.62,79.5,No,100160
703874,101642,09/05/2021,3.75,4.06,71.4,FALSE,100160
703875,101642,2022-11-01,3.91,4.16,76.9,TRUE,100160
703876,101642,2023-07-31,3.91,3.74,67.4,FALSE,100160
703877,101643,02/21/2021,4.62,4.94,91.4,1,101094
703878,101643,2026-02-27,3.62,3.21,73.5,0,101094
703879,101644,2021-06-22,3.39,2.67,60.7,No,101350
703880,101644,2021-10-23,3.22,4.04,44.8,FALSE,101350
703881,101644,25-04-2023,3.41,3.43,92.7,FALSE,101350
703882,101644,2025-01-25,3.50,3.17,42.2,FALSE,101350
703883,101645,11/23/2023,3.82,3.93,92.3,No,100601
703884,101645,2025-12-22,4.11,4.42,88.8,TRUE,100564
703885,101645,03/10/2026,3.45,2.83,69.9,No,100101
703886,101646,2024-01-25,3.29,2.80,65.2,0,100318
703887,101646,2025-09-13,3.68,3.85,65.0,0,100318
703888,101646,2026/03/03,3.24,3.54,90.6,No,100318
703889,101647,2025-12-08,4.15,3.86,87.6,0,101177
703890,101648,14-01-2022,3.79,3.50,85.5,FALSE,101296
703891,101649,11/05/2021,4.24,4.99,95.2,TRUE,101230
703892,101649,"Apr 29, 2022",4.21,4.61,79.3,TRUE,101230
703893,101649,2023-01-19,4.33,4.29,93.1,FALSE,101230
703894,101650,"Apr 06, 2024",3.36,2.68,72.8,FALSE,101360
703895,101650,2024-09-29,2.56,3.24,40.8,0,101360
703896,101651,2024-10-01,3.80,3.28,,No,101635
703897,101652,2023-07-12,3.31,3.30,91.7,FALSE,100002
703898,101652,2023-11-14,2.93,2.98,62.5,FALSE,100002
703899,101652,2024-03-24,3.04,,80.4,No,100002
703900,101652,2025-11-03,3.28,3.03,65.2,0,100002
703901,101653,2022-02-12,2.99,2.76,64.7,0,100290
703902,101653,"Apr 12, 2023",3.48,2.97,,FALSE,100290
703903,101653,02-02-2025,2.97,3.42,64.7,No,100290
703904,101653,2025-05-24,4.31,4.07,82.2,TRUE,100290
703905,101654,2024-09-20,3.65,3.60,65.2,FALSE,100673
703906,101655,16-04-2025,2.82,2.93,37.2,0,101476
703907,101655,2025-05-23,3.87,4.36,61.0,1,101476
703908,101655,2025-07-26,3.70,3.09,74.3,FALSE,101476
703909,101655,2025/11/06,3.55,,65.3,0,101476
703910,101656,2023-10-14,4.78,4.69,107.0,TRUE,100289
703911,101656,2024-04-04,4.91,4.59,83.3,Yes,100289
703912,101657,1900-01-01,4.52,5.00,78.9,0,100758
703913,101657,2022-07-09,3.97,4.53,63.9,FALSE,100758
703914,101657,2022/07/29,4.72,4.77,75.0,0,100758
703915,101658,2025-08-04,2.77,2.13,51.7,0,100091
703916,101659,"Jul 16, 2021",3.31,3.72,83.4,0,100390
703917,101659,11/09/2024,2.96,2.78,60.1,FALSE,100390
703918,101659,2025-12-23,3.72,4.07,56.9,FALSE,100390
703919,101660,2024-08-23,2.93,2.60,64.8,0,100586
703920,101660,12-02-2025,3.67,2.94,73.9,0,100586
703921,101660,"Oct 30, 2025",3.56,3.58,90.1,0,100586
703922,101661,25-01-2024,4.71,4.10,71.9,TRUE,101422
703923,101661,2024-08-06,3.65,3.38,66.1,No,101239
703924,101661,2025-01-22,3.68,3.86,53.9,0,101676
703925,101661,2025-05-29,3.94,3.14,57.3,No,101714
703926,101662,2024-10-06,2.70,2.12,46.7,No,100915
703927,101663,2025-12-29,3.15,3.33,70.3,FALSE,101135
703928,101663,2026-04-23,3.33,3.15,63.2,0,101135
703929,101664,2024-10-31,4.55,4.14,103.6,FALSE,101753
703930,101664,2024-11-24,4.84,,56.8,Yes,100529
703931,101664,2025-09-16,4.43,4.61,102.6,0,100441
703932,101664,2025-12-24,4.45,4.66,,1,101334
703933,101665,2023-05-19,2.74,2.71,52.3,No,100143
703934,101665,2023-10-13,3.09,2.21,58.3,0,100143
703935,101665,09-12-2024,3.68,3.75,80.3,0,100143
703936,101665,2026-02-13,6.2,2.15,73.4,0,100143
703937,101666,03/28/2021,3.06,3.34,34.8,0,100595
703938,101666,01/27/2023,2.06,1.87,62.4,FALSE,100595
703939,101666,07/10/2023,2.87,2.95,65.1,No,100595
703940,101667,"Sep 25, 2022",2.46,2.25,48.9,FALSE,101300
703941,101667,2022-11-24,2.45,2.63,49.1,0,101300
703942,101667,03/30/2025,2.34,2.37,47.5,No,101300
703943,101668,2025-08-15,3.31,3.96,51.1,FALSE,100965
703944,101668,2026-03-06,3.22,3.31,70.4,0,100965
703945,101669,2023-11-09,2.83,2.38,57.4,No,100785
703946,101669,05/24/2025,3.31,3.60,65.3,No,100785
703947,101670,06/21/2023,3.50,3.55,67.0,FALSE,100587
703948,101670,2024-05-09,3.52,3.18,66.3,FALSE,100587
703949,101670,2024-10-16,3.62,3.53,85.0,FALSE,100587
703950,101671,2021-12-02,3.01,3.34,37.5,FALSE,101294
703951,101671,09/04/2023,3.01,2.95,60.1,FALSE,101294
703952,101671,08/29/2024,2.93,3.05,46.4,No,101294
703953,101671,2024-09-28,3.08,2.57,52.3,No,101294
703954,101672,2021-01-15,4.12,3.19,68.7,No,100754
703955,101673,2021/06/07,4.05,,88.2,1,101322
703956,101673,2021-12-29,4.05,4.92,95.9,1,101322
703957,101673,02/17/2024,3.94,3.99,99.7,TRUE,101322
703958,101673,2025/05/23,3.27,3.28,45.0,FALSE,101322
703959,101674,2023-04-16,4.43,4.22,84.3,TRUE,100950
703960,101674,2023-10-09,3.85,3.35,98.1,No,100950
703961,101675,2022-09-28,3.99,4.31,63.4,Yes,101028
703962,101675,2025-02-13,3.31,2.90,77.6,0,101028
703963,101675,04/03/2025,3.73,4.32,76.4,FALSE,101028
703964,101676,2025-09-24,-1,3.16,61.1,FALSE,101368
703965,101676,"Mar 10, 2026",3.49,4.33,74.5,FALSE,101368
703966,101677,2022-02-19,4.13,3.72,92.4,No,101542
