attendance_id,employee_id,attendance_date,scheduled_hours,worked_hours,absence_flag,absence_type,late_minutes
838431,101307,2025-11-06,8.0,8.4,No,,0
838432,101307,2025-11-18,9.0,8.8,No,,15
838433,101307,2025-11-24,8.0,7.3,No,,0
838434,101307,2025-11-25,7.5,7.4,0,,0
838435,101307,2025-12-05,8.0,7.2,N,,0
838436,101307,2025-12-12,8.0,7.7,FALSE,,0
838437,101307,2025-12-15,9.0,8.3,No,,0
838438,101307,12/16/2025,9.0,8.7,No,,0
838439,101307,2025-12-18,8.0,8.2,No,,0
838440,101307,24-12-2025,9.0,8.3,N,,60
838441,101307,2026-01-14,8.0,8.0,FALSE,,0
838442,101307,2026-02-09,8.0,8.4,FALSE,,5
838443,101307,2026/02/10,8.0,0.0,1,Personal Leave,0
838444,101307,2026-02-11,8.0,7.4,No,,5
838445,101307,17-02-2026,7.5,7.9,FALSE,,0
838446,101307,2026-02-19,8.0,8.6,N,,0
838447,101307,2026/04/02,8.0,6.8,0,,0
838448,101307,13-04-2026,8.0,7.5,No,,0
838449,101307,20-04-2026,7.5,7.2,FALSE,,0
838450,101307,2026-04-21,8.0,7.5,N,,0
838451,101307,2026-04-22,8.0,8.1,FALSE,,0
838452,101307,2026-04-24,7.5,8.2,FALSE,,10
838453,101307,04/29/2026,8.0,8.2,FALSE,,15
838454,101307,2026-04-30,8.0,8.1,FALSE,,10
838455,101308,2025/09/03,7.5,8.0,0,,0
838456,101308,2025-09-17,8.0,8.2,No,,5
838457,101308,2025/09/25,7.5,7.6,0,,0
838458,101308,"Sep 29, 2025",7.5,8.1,0,,0
838459,101308,2025-10-01,8.0,7.6,No,,15
838460,101308,2025-10-03,8.0,7.6,0,,10
838461,101308,2025-10-09,8.0,0.0,TRUE,Personal,0
838462,101308,10/20/2025,8.0,8.4,FALSE,,0
838463,101308,10/21/2025,9.0,8.2,N,,0
838464,101308,2025-10-23,8.0,7.9,N,,0
838465,101308,2025-10-29,8.0,7.5,No,,0
838466,101308,2025-10-30,9.0,9.5,0,,0
838467,101308,06-11-2025,8.0,9.0,No,,0
838468,101308,18-11-2025,8.0,7.2,FALSE,,5
838469,101308,2025-11-24,9.0,0.0,1,sick,0
838470,101308,2025-11-25,8.0,7.7,FALSE,,0
838471,101308,2025-12-05,8.0,7.4,0,,0
838472,101308,2025-12-12,9.0,8.4,No,,0
838473,101308,2025-12-15,7.5,7.4,FALSE,,30
838474,101308,2025-12-16,8.0,0.0,Yes,No Show,0
838475,101308,2025-12-18,7.5,6.9,0,,0
838476,101308,2025-12-24,8.0,7.6,0,,5
838477,101308,"Jan 14, 2026",7.5,8.5,0,,0
838478,101308,2026-02-09,8.0,7.0,N,,0
838479,101308,2026-02-10,7.5,8.4,N,,10
838480,101308,2026-02-11,8.0,8.1,0,,30
838481,101308,2026-02-17,8.0,7.6,0,,30
838482,101308,"Feb 19, 2026",9.0,0.0,Y,Personal,0
838483,101308,2026-04-02,9.0,8.6,0,,0
838484,101308,2026-04-13,8.0,8.2,No,,0
838485,101308,2026-04-20,7.5,7.8,N,,10
838486,101308,2026-04-21,9.0,10.0,No,,0
838487,101308,2026-04-22,8.0,0.0,Y,Unpaid Leave,0
838488,101308,2026-04-24,8.0,8.4,N,,10
838489,101308,2026-04-29,8.0,8.9,0,,0
838490,101308,04/30/2026,9.0,8.8,N,,0
838491,101309,2025-09-03,8.0,7.7,0,,0
838492,101309,17-09-2025,7.5,7.6,0,,0
838493,101309,2025-09-25,8.0,8.0,No,,0
838494,101309,2025-09-29,7.5,7.1,N,,5
838495,101309,01-10-2025,9.0,9.1,No,,10
838496,101309,"Oct 03, 2025",9.0,8.8,0,,0
838497,101309,10/09/2025,8.0,8.2,No,,30
838498,101309,2025-10-20,8.0,8.9,FALSE,,5
838499,101309,2025-10-21,8.0,7.5,FALSE,,0
838500,101309,2025-10-23,7.5,8.4,N,,0
838501,101309,2025-10-29,8.0,7.6,FALSE,,0
838502,101309,2025-10-30,8.0,8.0,No,,0
838503,101309,2025-11-06,7.5,8.1,No,,0
838504,101309,2025-11-18,8.0,8.3,FALSE,,0
838505,101309,2025/11/24,7.5,7.3,N,,60
838506,101309,2025-11-25,8.0,8.5,N,,0
838507,101309,2025-12-05,9.0,8.7,No,,5
838508,101309,"Dec 12, 2025",8.0,0.0,1,UNKNOWN,0
838509,101309,2025-12-15,8.0,8.1,N,,0
838510,101309,12/16/2025,9.0,8.7,No,,5
838511,101309,18-12-2025,8.0,7.4,0,,0
838512,101309,"Dec 24, 2025",8.0,8.2,No,,0
838513,101309,01/14/2026,8.0,0.0,TRUE,Sick Leave,0
838514,101309,2026-02-09,8.0,7.0,No,,0
838515,101309,02/10/2026,8.0,7.3,No,,0
838516,101309,02/11/2026,8.0,7.9,0,,10
838517,101309,2026-02-17,8.0,8.7,No,,0
838518,101309,2026/02/19,8.0,8.6,N,,5
838519,101309,2026/04/02,8.0,8.3,No,,0
838520,101309,2026-04-13,7.5,7.0,FALSE,,0
838521,101309,20-04-2026,8.0,6.9,FALSE,,0
838522,101309,2026-04-21,8.0,8.6,FALSE,,15
838523,101309,04/22/2026,8.0,7.9,FALSE,,5
838524,101309,2026-04-24,8.0,8.7,FALSE,,0
838525,101309,04/29/2026,9.0,9.3,0,,15
838526,101309,30-04-2026,7.5,6.3,FALSE,,0
838527,101310,2025-09-03,8.0,8.7,N,,0
838528,101310,2025-09-17,9.0,9.5,No,,0
838529,101310,2025-09-25,8.0,8.2,No,,15
838530,101310,2025-09-29,9.0,9.4,No,,10
838531,101310,2025-10-01,8.0,8.1,N,,5
838532,101310,2025-10-03,8.0,7.1,0,,10
838533,101310,"Oct 09, 2025",8.0,8.8,FALSE,,0
838534,101310,2025-10-20,8.0,8.6,N,,0
838535,101310,2025-10-21,9.0,9.1,No,,0
838536,101310,2025-10-23,8.0,8.2,No,,0
838537,101310,2025-10-29,9.0,8.9,N,,5
838538,101310,10/30/2025,8.0,8.3,FALSE,,5
838539,101310,"Nov 06, 2025",9.0,9.5,FALSE,,0
838540,101310,2025-11-18,9.0,8.5,No,,0
838541,101310,"Nov 24, 2025",8.0,8.0,No,,5
838542,101310,2025-11-25,9.0,9.0,No,,0
838543,101310,2025-12-05,7.5,7.6,N,,5
838544,101310,2025-12-12,9.0,9.5,No,,0
838545,101310,2025-12-15,8.0,8.5,N,,0
838546,101310,2025-12-16,9.0,9.0,0,,45
838547,101310,2025/12/18,9.0,9.0,No,,0
838548,101310,2025-12-24,8.0,7.4,0,,10
838549,101310,14-01-2026,8.0,7.9,N,,0
838550,101310,02/09/2026,8.0,8.3,0,,0
838551,101310,2026/02/10,9.0,9.1,0,,0
838552,101310,2026-02-11,8.0,7.5,No,,10
838553,101310,2026-02-17,8.0,8.3,No,,0
838554,101310,2026-02-19,8.0,7.3,0,,0
838555,101310,02-04-2026,7.5,7.5,N,,0
838556,101310,2026-04-13,7.5,8.0,No,,0
838557,101310,2026-04-20,8.0,8.0,FALSE,,5
838558,101310,2026-04-21,7.5,6.6,N,,0
838559,101310,"Apr 22, 2026",8.0,8.0,N,,5
838560,101310,2026-04-24,8.0,7.8,FALSE,,0
838561,101310,2026/04/29,8.0,6.2,No,,0
838562,101310,2026-04-30,7.5,7.2,No,,10
838563,101311,2025-09-03,8.0,7.0,FALSE,,0
838564,101311,"Sep 17, 2025",8.0,8.7,No,,30
838565,101311,2025-09-25,8.0,8.4,FALSE,,0
838566,101311,2025-09-29,7.5,6.9,No,,0
838567,101311,2025-10-01,9.0,9.1,0,,0
838568,101311,2025-10-03,9.0,10.0,N,,0
838569,101311,"Oct 09, 2025",9.0,8.2,FALSE,,15
838570,101311,2025-10-20,7.5,7.2,N,,0
838571,101311,2025-10-21,8.0,8.2,N,,5
838572,101311,23-10-2025,7.5,7.2,FALSE,,0
838573,101311,2025-10-29,9.0,9.1,FALSE,,0
838574,101311,2025-10-30,8.0,8.3,0,,45
838575,101311,2025/11/06,7.5,7.5,0,,0
838576,101311,2025-11-18,8.0,8.7,FALSE,,0
838577,101311,2025-11-24,8.0,8.6,N,,0
838578,101311,2025-11-25,8.0,7.4,FALSE,,0
838579,101311,2025-12-05,7.5,6.9,No,,0
838580,101311,2025-12-12,8.0,7.9,No,,0
838581,101311,2025-12-15,9.0,9.5,N,,0
838582,101311,2025-12-16,8.0,7.7,0,,0
838583,101311,"Dec 18, 2025",9.0,10.2,No,,0
838584,101311,2025-12-24,8.0,9.3,N,,45
838585,101311,2026-01-14,8.0,8.0,FALSE,,0
838586,101311,2026-02-09,7.5,6.7,N,,0
838587,101311,2026-02-10,8.0,7.7,FALSE,,5
838588,101311,"Feb 11, 2026",8.0,9.2,0,,0
838589,101311,2026-02-17,8.0,7.5,N,,0
838590,101311,"Feb 19, 2026",9.0,8.7,FALSE,,5
838591,101311,2026-04-02,9.0,10.0,No,,0
838592,101311,04/13/2026,8.0,8.1,FALSE,,10
838593,101311,2026-04-20,8.0,8.4,0,,0
838594,101311,2026-04-21,8.0,8.3,FALSE,,0
838595,101311,2026-04-22,8.0,7.9,0,,10
838596,101311,2026-04-24,7.5,7.5,No,,0
838597,101311,29-04-2026,7.5,6.1,0,,0
838598,101311,2026-04-30,7.5,7.4,No,,15
838599,101312,2025-09-03,8.0,7.7,FALSE,,5
838600,101312,2025-09-17,7.5,8.0,N,,30
838601,101312,2025-09-25,9.0,9.1,No,,0
838602,101312,"Sep 29, 2025",8.0,0.0,TRUE,No Show,0
838603,101312,2025-10-01,8.0,7.0,0,,0
838604,101312,"Oct 03, 2025",8.0,8.1,N,,0
838605,101312,10/09/2025,9.0,8.1,FALSE,,0
838606,101312,2025-10-20,8.0,7.8,0,,0
838607,101312,2025-10-21,8.0,7.9,FALSE,,0
838608,101312,2025-10-23,9.0,8.4,FALSE,,0
838609,101312,10/29/2025,8.0,7.8,0,,5
838610,101312,2025-10-30,9.0,8.2,No,,0
838611,101312,2025-11-06,8.0,8.0,N,,5
838612,101312,2025-11-18,7.5,7.4,FALSE,,60
838613,101312,2025-11-24,9.0,8.9,N,,10
838614,101312,11/25/2025,9.0,14.0,No,,0
838615,101312,2025-12-05,8.0,8.5,N,,15
838616,101312,2025/12/12,8.0,8.7,FALSE,,0
838617,101312,15-12-2025,7.5,8.3,No,,0
838618,101312,2025-12-16,8.0,7.7,No,,0
838619,101312,2025-12-18,8.0,7.8,N,,30
838620,101312,24-12-2025,8.0,7.4,N,,0
838621,101312,01/14/2026,7.5,0.0,1,Personal Leave,0
838622,101312,2026-02-09,8.0,7.0,N,,0
838623,101312,"Feb 10, 2026",7.5,8.2,N,,5
838624,101312,02/11/2026,9.0,9.7,N,,0
838625,101312,2026-02-17,8.0,7.8,No,,0
838626,101312,2026-02-19,8.0,7.4,N,,0
838627,101312,2026-04-02,8.0,8.6,0,,0
838628,101312,2026-04-13,8.0,9.2,N,,0
838629,101312,2026-04-20,7.5,7.5,No,,0
838630,101312,04/21/2026,8.0,7.7,0,,0
838631,101312,"Apr 22, 2026",7.5,7.8,FALSE,,5
838632,101312,2026-04-24,8.0,0.0,TRUE,UNKNOWN,0
838633,101312,2026-04-29,8.0,7.3,0,,0
838634,101312,2026-04-30,7.5,8.1,No,,0
838635,101313,2025-09-03,8.0,7.9,N,,30
838636,101313,17-09-2025,8.0,7.5,FALSE,,15
838637,101313,2025-09-25,8.0,8.3,0,,0
838638,101313,2025-09-29,8.0,8.4,N,,0
838639,101313,01-10-2025,7.5,8.3,No,,5
838640,101313,03-10-2025,8.0,0.0,Y,sick,0
838641,101313,2025-10-09,8.0,7.0,FALSE,,0
838642,101313,20-10-2025,8.0,8.3,No,,0
838643,101313,2025-10-21,9.0,9.4,FALSE,,45
838644,101313,2025-10-23,9.0,8.5,No,,15
838645,101313,2025-10-29,8.0,8.4,0,,0
838646,101313,"Oct 30, 2025",9.0,9.3,FALSE,,0
838647,101313,2025-11-06,7.5,7.9,FALSE,,0
838648,101313,2025-11-18,8.0,6.6,N,,0
838649,101313,2025-11-24,7.5,7.5,FALSE,,0
838650,101313,25-11-2025,7.5,8.4,No,,0
838651,101313,12/05/2025,9.0,8.0,No,,10
838652,101313,2025/12/12,9.0,8.7,No,,10
838653,101313,15-12-2025,9.0,9.5,N,,0
838654,101313,2025-12-16,8.0,7.7,0,,0
838655,101313,18-12-2025,7.5,6.5,0,,0
838656,101313,2025/12/24,8.0,7.5,FALSE,,5
838657,101313,14-01-2026,8.0,7.8,No,,0
838658,101313,2026-02-09,8.0,8.3,0,,0
838659,101313,2026-02-10,7.5,7.8,0,,0
838660,101313,2026-02-11,7.5,7.3,FALSE,,10
838661,101313,2026-02-17,8.0,7.5,N,,0
838662,101313,"Feb 19, 2026",7.5,7.5,FALSE,,0
838663,101313,02-04-2026,8.0,8.3,0,,15
838664,101313,2026-04-13,9.0,9.7,0,,30
838665,101313,20-04-2026,9.0,8.8,0,,45
838666,101313,2026-04-21,9.0,8.7,No,,0
838667,101313,22-04-2026,8.0,7.6,0,,0
838668,101313,2026/04/24,8.0,8.3,No,,0
838669,101313,2026-04-29,9.0,9.6,FALSE,,5
838670,101313,30-04-2026,8.0,6.9,FALSE,,0
838671,101315,2025/09/03,8.0,8.8,No,,0
838672,101315,2025-09-17,8.0,8.2,0,,15
838673,101315,2025-09-25,8.0,7.9,No,,0
838674,101315,2025/09/29,8.0,8.2,0,,5
838675,101315,2025-10-01,9.0,10.0,N,,0
838676,101315,2025-10-03,7.5,7.3,0,,0
838677,101315,2025-10-09,9.0,9.1,FALSE,,0
838678,101315,2025-10-20,7.5,8.1,FALSE,,0
838679,101315,10/21/2025,8.0,6.8,0,,0
838680,101315,2025-10-23,8.0,7.5,No,,30
838681,101315,29-10-2025,8.0,8.1,0,,30
838682,101315,30-10-2025,8.0,8.4,0,,0
838683,101315,2025-11-06,8.0,7.8,FALSE,,0
838684,101315,2025-11-18,7.5,8.1,FALSE,,0
838685,101315,11/24/2025,8.0,8.3,N,,0
838686,101315,"Nov 25, 2025",9.0,8.4,No,,0
838687,101315,2025-12-05,8.0,8.1,FALSE,,30
838688,101315,2025-12-12,9.0,8.7,No,,0
838689,101315,12/15/2025,8.0,0.0,1,Unpaid Leave,0
838690,101315,2025-12-16,8.0,8.0,N,,60
838691,101315,2025-12-18,8.0,7.9,No,,0
838692,101315,2025-12-24,8.0,7.5,No,,45
838693,101315,"Jan 14, 2026",7.5,7.9,0,,0
838694,101315,2026/02/09,8.0,7.7,FALSE,,0
838695,101315,2026-02-10,8.0,7.8,No,,0
838696,101315,2026-02-11,7.5,7.6,FALSE,,0
838697,101315,17-02-2026,8.0,8.7,N,,0
838698,101315,02/19/2026,8.0,7.2,FALSE,,0
838699,101315,2026-04-02,8.0,8.1,N,,10
838700,101315,2026/04/13,8.0,7.9,N,,0
838701,101315,2026-04-20,8.0,8.0,N,,0
838702,101315,2026-04-21,8.0,8.2,0,,0
838703,101315,04/22/2026,7.5,8.1,0,,30
838704,101315,2026-04-24,8.0,7.3,N,,0
838705,101315,2026-04-29,9.0,9.3,N,,0
838706,101315,2026/04/30,8.0,7.5,0,,60
838707,101317,2025-09-03,8.0,7.3,No,,0
838708,101317,2025-09-17,9.0,9.4,0,,0
838709,101317,2025-09-25,9.0,9.6,N,,0
838710,101317,2025-09-29,8.0,7.9,FALSE,,0
838711,101317,2025-10-01,9.0,9.5,N,,0
838712,101317,03-10-2025,8.0,0.0,Yes,UNKNOWN,0
838713,101317,2025-10-09,8.0,7.9,FALSE,,0
838714,101317,"Oct 20, 2025",8.0,8.9,No,,30
838715,101317,2025-10-21,7.5,8.1,FALSE,,0
838716,101317,2025-10-23,9.0,9.0,0,,0
838717,101317,2025-10-29,9.0,8.7,No,,0
838718,101317,2025-10-30,8.0,8.2,0,,15
838719,101317,2025-11-06,9.0,8.8,No,,0
838720,101317,11/18/2025,7.5,8.1,FALSE,,15
838721,101317,2025-11-24,8.0,7.6,0,,0
838722,101317,11/25/2025,9.0,8.3,N,,0
838723,101317,2025-12-05,9.0,8.7,No,,0
838724,101317,2025-12-12,8.0,7.9,FALSE,,0
838725,101317,2025-12-15,8.0,8.0,No,,10
838726,101317,2025-12-16,8.0,8.4,0,,0
838727,101317,2025-12-18,8.0,7.8,No,,0
838728,101317,2025-12-24,8.0,0.0,Y,UNKNOWN,0
838729,101317,2026-01-14,8.0,0.0,Yes,Personal,0
838730,101317,09-02-2026,7.5,7.0,FALSE,,5
838731,101317,2026-02-10,7.5,7.8,N,,0
838732,101317,2026-02-11,8.0,7.9,N,,0
838733,101317,17-02-2026,8.0,7.2,FALSE,,45
838734,101317,2026-02-19,7.5,0.0,1,UNKNOWN,0
838735,101317,2026-04-02,9.0,7.7,N,,0
838736,101317,2026-04-13,8.0,8.4,FALSE,,45
838737,101317,2026-04-20,8.0,8.7,0,,0
838738,101317,21-04-2026,8.0,8.9,FALSE,,0
838739,101317,2026-04-22,8.0,8.0,No,,45
838740,101317,04/24/2026,8.0,7.7,FALSE,,10
838741,101317,2026-04-29,8.0,8.4,No,,15
838742,101317,2026-04-30,7.5,8.1,FALSE,,10
838743,101318,2025-09-03,8.0,8.3,N,,0
838744,101318,2025-09-17,7.5,6.9,No,,0
838745,101318,25-09-2025,9.0,9.7,N,,0
838746,101318,2025-09-29,8.0,7.7,N,,5
838747,101318,2025-10-01,7.5,7.6,No,,0
838748,101318,2025-10-03,8.0,8.0,0,,0
838749,101318,2025-10-09,7.5,7.3,No,,0
838750,101318,2025-10-20,8.0,0.0,Y,UNKNOWN,0
838751,101318,2025-10-21,8.0,8.9,0,,15
838752,101318,2025-10-23,8.0,9.0,N,,0
838753,101318,2025-10-29,8.0,7.7,FALSE,,5
838754,101318,2025-10-30,8.0,7.4,0,,0
838755,101318,2025-11-06,8.0,7.7,0,,0
838756,101318,18-11-2025,7.5,8.0,N,,0
838757,101318,2025-11-24,8.0,8.3,No,,0
838758,101318,2025-11-25,8.0,8.3,0,,30
838759,101318,2025-12-05,8.0,8.1,N,,0
838760,101318,2025-12-12,8.0,8.3,N,,60
838761,101318,2025-12-15,7.5,7.1,No,,0
838762,101318,2025-12-16,8.0,8.0,0,,0
838763,101318,2025-12-18,7.5,6.2,N,,0
838764,101318,2025/12/24,9.0,9.3,0,,0
838765,101318,14-01-2026,7.5,7.3,0,,0
838766,101318,2026-02-09,8.0,7.3,No,,0
838767,101318,02/10/2026,9.0,8.8,0,,0
838768,101318,11-02-2026,7.5,7.2,No,,10
838769,101318,02/17/2026,8.0,6.9,No,,0
838770,101318,2026-02-19,8.0,8.0,No,,15
838771,101318,2026-04-02,8.0,7.8,0,,0
838772,101318,2026-04-13,8.0,7.0,FALSE,,5
838773,101318,2026-04-20,8.0,7.2,No,,0
838774,101318,2026-04-21,9.0,8.6,No,,0
838775,101318,22-04-2026,8.0,7.9,0,,0
838776,101318,2026-04-24,7.5,7.6,FALSE,,0
838777,101318,29-04-2026,8.0,8.2,0,,10
838778,101318,2026-04-30,8.0,7.3,N,,15
838779,101319,03-09-2025,8.0,8.7,N,,0
838780,101319,17-09-2025,7.5,6.9,0,,15
838781,101319,2025-09-25,8.0,8.3,FALSE,,0
838782,101319,2025-09-29,9.0,8.4,N,,0
838783,101319,2025-10-01,8.0,8.1,FALSE,,30
838784,101319,2025-10-03,8.0,9.0,N,,0
838785,101319,2025-10-09,8.0,0.0,1,Unpaid Leave,0
838786,101319,2025-10-20,7.5,8.1,0,,0
838787,101319,21-10-2025,8.0,8.3,0,,0
838788,101319,2025-10-23,8.0,8.0,FALSE,,0
838789,101319,2025-10-29,9.0,9.7,0,,0
838790,101319,"Oct 30, 2025",8.0,8.3,FALSE,,0
838791,101319,2025-11-06,8.0,7.5,N,,5
838792,101319,"Nov 18, 2025",9.0,9.0,No,,0
838793,101319,2025-11-24,8.0,8.5,FALSE,,10
838794,101319,2025-11-25,8.0,8.7,N,,45
838795,101319,2025-12-05,7.5,7.5,No,,30
838796,101319,2025-12-12,7.5,7.7,N,,0
838797,101319,2025-12-15,8.0,7.9,0,,0
838798,101319,2025/12/16,8.0,7.8,N,,0
838799,101319,2025-12-18,8.0,7.7,0,,30
838800,101319,24-12-2025,8.0,8.3,FALSE,,15
838801,101319,2025-13-40,9.0,9.0,0,,0
838802,101319,02/09/2026,7.5,7.2,N,,30
838803,101319,2026-02-10,9.0,8.3,FALSE,,0
838804,101319,2026-02-11,8.0,7.8,0,,0
838805,101319,17-02-2026,8.0,8.0,N,,5
838806,101319,2026/02/19,9.0,9.3,No,,0
838807,101319,2026/04/02,8.0,7.7,N,,0
838808,101319,2026-04-13,9.0,9.8,No,,0
838809,101319,2026-04-20,8.0,7.6,FALSE,,0
838810,101319,2026-04-21,8.0,9.1,N,,0
838811,101319,2026-04-22,9.0,9.2,0,,0
838812,101319,24-04-2026,8.0,7.9,0,,0
838813,101319,2026-04-29,9.0,8.8,FALSE,,5
838814,101319,30-04-2026,7.5,7.2,0,,0
838815,101321,2025-09-03,8.0,7.8,N,,60
838816,101321,2025-09-17,8.0,7.6,N,,0
838817,101321,2025-09-25,8.0,6.4,FALSE,,45
838818,101321,2025-09-29,8.0,7.6,No,,10
838819,101321,2025-10-01,9.0,8.2,N,,0
838820,101321,2025-10-03,8.0,7.8,N,,0
838821,101321,"Oct 09, 2025",8.0,8.0,FALSE,,0
838822,101321,"Oct 20, 2025",7.5,6.6,FALSE,,0
838823,101321,2025-10-21,7.5,7.4,0,,0
838824,101321,2025-10-23,7.5,7.9,N,,0
838825,101321,10/29/2025,9.0,9.0,No,,0
838826,101321,"Oct 30, 2025",8.0,8.6,No,,15
838827,101321,2025/11/06,7.5,8.0,N,,0
838828,101321,2025-11-18,7.5,7.6,0,,0
838829,101321,2025/11/24,7.5,7.6,No,,0
838830,101321,2025-11-25,7.5,8.2,FALSE,,0
838831,101321,2025-12-05,8.0,8.5,N,,0
838832,101321,2025-12-12,8.0,8.3,No,,5
838833,101321,12/15/2025,9.0,8.2,N,,15
838834,101321,2025-12-16,7.5,7.6,N,,15
838835,101321,2025-12-18,8.0,8.8,FALSE,,15
838836,101321,"Dec 24, 2025",8.0,8.3,0,,0
838837,101321,2026-01-14,8.0,7.2,N,,0
838838,101321,2026-02-09,8.0,8.8,FALSE,,5
838839,101321,2026-02-10,8.0,7.1,N,,0
838840,101321,2026-02-11,8.0,8.1,N,,0
838841,101321,17-02-2026,8.0,8.0,0,,0
838842,101321,2026-02-19,9.0,9.5,N,,5
838843,101321,"Apr 02, 2026",8.0,7.5,N,,0
838844,101321,13-04-2026,9.0,9.2,0,,0
838845,101321,2026-04-20,9.0,0.0,1,Unpaid Leave,0
838846,101321,2026-04-21,8.0,7.4,0,,0
838847,101321,2026-04-22,9.0,8.9,N,,0
838848,101321,2026-04-24,8.0,8.1,FALSE,,0
838849,101321,"Apr 29, 2026",8.0,7.1,No,,0
838850,101321,2026-04-30,9.0,9.2,No,,15
838851,101322,2025-09-03,7.5,6.6,No,,15
838852,101322,09/17/2025,7.5,7.5,0,,0
838853,101322,09/25/2025,8.0,0.0,Y,No Show,0
838854,101322,2025-09-29,8.0,8.8,FALSE,,0
838855,101322,2025-10-01,8.0,0.0,1,Personal Leave,0
838856,101322,2025-10-03,7.5,7.3,N,,0
838857,101322,10/09/2025,8.0,8.7,N,,0
838858,101322,2025-10-20,8.0,7.6,0,,0
838859,101322,2025-10-21,8.0,7.7,FALSE,,0
838860,101322,2025-10-23,8.0,7.6,0,,0
838861,101322,2025-10-29,7.5,7.2,FALSE,,15
838862,101322,2025-10-30,9.0,8.7,FALSE,,0
838863,101322,"Nov 06, 2025",8.0,8.9,FALSE,,0
838864,101322,2025-11-18,8.0,8.1,FALSE,,45
838865,101322,11/24/2025,7.5,6.4,FALSE,,0
838866,101322,2025-11-25,9.0,8.2,0,,0
838867,101322,2025-12-05,9.0,8.7,FALSE,,0
838868,101322,2025-12-12,8.0,8.0,N,,0
838869,101322,2025-12-15,9.0,0.0,Yes,Personal,0
838870,101322,12/16/2025,8.0,7.8,0,,10
838871,101322,"Dec 18, 2025",7.5,8.4,No,,0
838872,101322,2025-12-24,8.0,7.9,FALSE,,0
838873,101322,01/14/2026,8.0,7.9,No,,5
838874,101322,2026-02-09,8.0,8.6,0,,0
838875,101322,"Feb 10, 2026",8.0,8.0,FALSE,,0
838876,101322,2026-02-11,8.0,,FALSE,,60
838877,101322,2026-02-17,8.0,8.8,N,,0
838878,101322,2026-02-19,7.5,7.8,FALSE,,0
838879,101322,2026-04-02,8.0,8.2,0,,0
838880,101322,2026-04-13,8.0,7.1,0,,0
838881,101322,2026-04-20,9.0,8.4,FALSE,,0
838882,101322,21-04-2026,7.5,6.6,N,,0
838883,101322,2026/04/22,7.5,6.8,No,,15
838884,101322,2026-04-24,8.0,8.1,FALSE,,0
838885,101322,2026-04-29,8.0,8.3,N,,0
838886,101322,2026-04-30,9.0,9.4,No,,0
838887,101323,2025-09-03,9.0,9.7,N,,0
838888,101323,2025-09-17,8.0,7.0,0,,15
838889,101323,09/25/2025,8.0,7.8,No,,0
838890,101323,"Sep 29, 2025",7.5,8.0,N,,0
838891,101323,2025-10-01,8.0,8.7,0,,15
838892,101323,2025-10-03,8.0,7.4,N,,15
838893,101323,2025-10-09,8.0,8.6,No,,0
838894,101323,2025-10-20,8.0,7.8,FALSE,,0
838895,101323,21-10-2025,8.0,7.8,0,,0
838896,101323,2025/10/23,7.5,7.5,N,,0
838897,101323,2025-10-29,7.5,7.7,N,,0
838898,101323,2025/10/30,7.5,6.8,No,,5
838899,101323,06-11-2025,9.0,8.4,N,,15
838900,101323,2025-11-18,8.0,9.6,N,,0
838901,101323,2025-11-24,8.0,8.4,FALSE,,15
838902,101323,"Nov 25, 2025",8.0,7.7,N,,0
838903,101323,2025-12-05,8.0,8.3,0,,0
838904,101323,2025-12-12,7.5,6.8,N,,0
838905,101323,15-12-2025,8.0,7.8,N,,15
838906,101323,2025-12-16,8.0,7.5,No,,0
838907,101323,"Dec 18, 2025",9.0,9.2,No,,0
838908,101323,2025-12-24,8.0,8.6,0,,0
838909,101323,2026-01-14,8.0,7.9,FALSE,,0
838910,101323,2026-02-09,8.0,8.1,0,,0
838911,101323,2026-02-10,8.0,7.6,N,,0
838912,101323,2026-02-11,8.0,9.2,N,,5
838913,101323,2026-02-17,9.0,9.1,FALSE,,0
838914,101323,2026-02-19,9.0,8.4,0,,15
838915,101323,04/02/2026,8.0,8.1,0,,0
838916,101323,2026-04-13,8.0,0.0,Y,,0
838917,101323,"Apr 20, 2026",7.5,6.7,0,,15
838918,101323,2026-04-21,7.5,7.8,FALSE,,0
838919,101323,2026-04-22,9.0,10.1,FALSE,,0
838920,101323,2026-04-24,8.0,7.7,0,,30
838921,101323,2026-04-29,8.0,0.0,Y,Unpaid Leave,0
838922,101323,2026-04-30,7.5,7.8,FALSE,,0
838923,101324,2025-11-18,8.0,8.0,No,,5
838924,101324,2025-11-24,7.5,6.6,N,,10
838925,101324,2025/11/25,7.5,7.4,FALSE,,5
838926,101324,12/05/2025,8.0,7.2,FALSE,,15
838927,101324,2025-12-12,8.0,9.8,N,,0
838928,101324,2025-12-15,9.0,9.6,0,,0
838929,101324,12/16/2025,8.0,8.2,0,,0
838930,101324,18-12-2025,8.0,7.8,No,,0
838931,101324,12/24/2025,8.0,8.0,FALSE,,0
838932,101324,2026-01-14,7.5,8.2,0,,0
838933,101324,2026-02-09,8.0,8.0,No,,0
838934,101324,2026-02-10,8.0,7.8,0,,10
838935,101324,2026-02-11,9.0,7.4,N,,45
838936,101324,2026-02-17,9.0,8.5,No,,15
838937,101324,2026-02-19,8.0,7.3,FALSE,,0
838938,101324,2026-04-02,8.0,8.6,FALSE,,0
838939,101324,2026-04-13,8.0,7.5,N,,0
838940,101324,20-04-2026,9.0,8.5,N,,0
